Date;East Metal Co.;Sakura Steelworks;Black Forest Steel Co.
11.06.2027;698.23627;824.34357;831.2945
12.06.2027;697.5531;825.19244;832.117
13.06.2027;698.12885;826.22546;832.68243
14.06.2027;699.60187;826.8966;832.7822
15.06.2027;701.7095;828.2073;832.7776
16.06.2027;702.97876;828.6867;833.0667
17.06.2027;702.7194;829.4558;833.3099
18.06.2027;702.11847;829.04694;835.7851
19.06.2027;701.956;829.14703;837.7655
20.06.2027;702.3931;829.1853;838.82385
21.06.2027;702.6945;828.9254;837.63806
22.06.2027;702.5339;828.68915;838.7075
23.06.2027;702.80164;829.66815;837.34467
24.06.2027;702.9419;830.7493;837.3881
25.06.2027;703.3983;830.4222;839.0019
26.06.2027;703.4505;830.55963;839.1441
27.06.2027;701.65515;830.87317;839.4464
28.06.2027;703.2814;831.2106;840.52686
29.06.2027;702.2471;831.4335;841.48816
30.06.2027;702.9877;834.16895;843.3814
01.07.2027;703.5774;835.239;844.7873
02.07.2027;703.5051;834.7725;843.7842
03.07.2027;703.31915;835.3917;844.17883
04.07.2027;704.013;835.3707;844.2672
05.07.2027;703.4005;834.9403;844.3043
06.07.2027;702.2061;835.43146;845.55457
07.07.2027;701.39813;835.30054;844.80365
08.07.2027;703.65717;835.3291;845.4463
09.07.2027;702.7433;834.37024;843.5974
10.07.2027;703.1025;834.22345;844.8232
11.07.2027;703.44434;834.22345;843.8129
12.07.2027;704.48914;834.61285;844.4166
13.07.2027;703.88043;834.7683;844.55664
14.07.2027;701.06903;832.78815;844.1421
15.07.2027;701.76556;831.5114;844.1421
16.07.2027;702.1522;831.8816;844.3456
17.07.2027;701.9843;832.37225;844.98553
18.07.2027;702.593;832.662;843.65234
19.07.2027;703.0124;832.1244;845.60834
20.07.2027;701.8833;831.9063;844.216
21.07.2027;700.8221;831.6961;846.11066
22.07.2027;701.4118;831.8978;845.02423
23.07.2027;700.6911;831.68933;845.138
24.07.2027;698.9375;831.68933;845.138
25.07.2027;698.2567;830.9942;843.3079
26.07.2027;697.374;829.7768;843.91016
27.07.2027;697.6734;829.78046;843.91016
28.07.2027;697.395;830.25397;843.85944
29.07.2027;697.26483;830.23645;843.8797
30.07.2027;698.2267;829.862;843.935
31.07.2027;697.7959;829.862;843.42236
01.08.2027;697.7547;829.76215;843.935
02.08.2027;697.1676;829.30597;843.395
03.08.2027;697.0142;828.4222;843.2395
04.08.2027;696.52246;827.8517;843.17804
05.08.2027;696.47876;827.1804;843.17804
06.08.2027;695.32263;826.08124;843.00696
07.08.2027;695.5466;825.5731;843.41656
08.08.2027;695.2895;825.6741;843.8566
09.08.2027;695.75116;825.6326;843.5413
10.08.2027;695.0085;826.33954;843.8493
11.08.2027;693.8547;825.7413;843.7152
12.08.2027;691.9941;826.246;843.65137
13.08.2027;691.72754;824.9954;843.5386
14.08.2027;690.7885;824.2264;843.5386
15.08.2027;690.45905;823.3942;843.2592
16.08.2027;689.627;823.8713;843.0252
17.08.2027;689.18384;823.76764;843.9122
18.08.2027;689.05817;823.76764;843.52454
19.08.2027;688.6403;823.57874;843.1639
20.08.2027;688.2451;823.5492;843.1639
21.08.2027;687.11566;822.79755;843.49426
22.08.2027;685.6352;822.8965;843.49426
23.08.2027;684.3963;823.4554;843.36255
24.08.2027;682.75305;822.8804;844.0679
25.08.2027;681.3915;822.87445;844.4295
26.08.2027;680.9282;823.1134;844.70526
27.08.2027;679.43024;823.1134;844.3131
28.08.2027;678.4372;823.1134;844.3131
29.08.2027;677.1544;823.1134;844.30585
30.08.2027;676.1672;823.0067;844.5127
31.08.2027;674.0833;823.6187;844.06714
01.09.2027;672.72894;822.78174;844.06714
02.09.2027;670.9339;823.11115;844.1397
03.09.2027;670.7613;822.98944;844.0493
04.09.2027;671.2179;823.8392;843.9465
05.09.2027;670.6067;824.7455;843.9235
06.09.2027;670.82324;824.7975;843.9235
07.09.2027;670.7132;824.4287;843.9235
08.09.2027;670.7502;824.4641;843.51764
09.09.2027;670.2222;824.8694;843.5673
10.09.2027;670.92706;825.17523;843.5673
11.09.2027;670.43945;825.4883;843.3004
12.09.2027;670.23804;826.3427;843.3004
13.09.2027;670.23804;825.6674;843.8056
14.09.2027;670.71893;825.887;844.6945
15.09.2027;670.71893;826.08685;844.79236
16.09.2027;670.58905;826.02264;844.5926
17.09.2027;669.8869;826.20966;843.90137
18.09.2027;669.3473;825.55646;844.25635
19.09.2027;669.0898;825.8549;844.87445
20.09.2027;668.7209;824.8063;843.9018
21.09.2027;667.0439;824.0233;844.5386
22.09.2027;666.29706;824.2718;845.0406
23.09.2027;666.9298;823.94714;842.7543
24.09.2027;666.7872;824.1634;842.9076
25.09.2027;666.8268;823.9105;843.0138
26.09.2027;666.7521;823.86804;842.36914
27.09.2027;665.2995;823.702;838.8396
28.09.2027;663.818;822.75775;836.03705
29.09.2027;662.8844;822.85284;834.1732
30.09.2027;663.16907;823.2159;833.85455
01.10.2027;662.8556;823.0296;833.76306
02.10.2027;663.297;822.4102;833.85376
03.10.2027;662.9835;820.4894;833.54504
04.10.2027;662.6055;819.1093;834.02856
05.10.2027;663.62964;818.0214;834.53265
06.10.2027;663.62964;816.5683;836.4438
07.10.2027;663.00665;815.2478;837.12805
08.10.2027;662.96295;815.3191;837.60956
09.10.2027;663.006;814.61816;836.7584
10.10.2027;662.64795;814.58185;836.01416
11.10.2027;661.9371;814.2763;836.7317
12.10.2027;660.88794;813.9407;836.04736
13.10.2027;658.77026;813.9843;836.2953
14.10.2027;657.47345;815.8439;835.2801
15.10.2027;656.6744;815.7101;835.1648
16.10.2027;656.65125;815.48694;835.6347
17.10.2027;656.83905;815.4423;837.11365
18.10.2027;656.83905;814.6628;835.6564
19.10.2027;656.83905;814.51654;835.7793
20.10.2027;656.83905;813.2255;836.0829
21.10.2027;656.2619;812.05475;835.2422
22.10.2027;655.5842;811.49835;834.7472
23.10.2027;655.65894;810.341;835.24475
24.10.2027;655.52783;809.82;834.75745
25.10.2027;656.91095;809.44556;834.6022
26.10.2027;655.88184;809.09406;834.57227
27.10.2027;655.3288;808.6294;834.5567
28.10.2027;656.139;807.65247;832.1024
29.10.2027;656.48334;806.8069;829.7917
30.10.2027;656.8133;806.3387;828.5129
31.10.2027;657.3715;805.56903;828.16943
01.11.2027;656.8133;804.8644;827.6216
02.11.2027;657.27014;803.67334;827.1665
03.11.2027;657.27014;803.12616;826.93
04.11.2027;656.7119;803.3429;826.4882
05.11.2027;656.7119;803.438;825.7504
06.11.2027;656.97235;803.5148;825.18896
07.11.2027;657.4055;803.3103;824.63666
08.11.2027;656.91016;802.9085;823.00836
09.11.2027;657.9502;802.71014;821.82196
10.11.2027;658.114;802.54376;820.66144
11.11.2027;658.114;802.54376;819.9142
12.11.2027;657.3706;802.54376;819.54126
13.11.2027;657.2068;802.4155;818.2356
14.11.2027;657.44385;802.5463;818.327
15.11.2027;657.44385;802.99164;818.0791
16.11.2027;657.44385;803.8865;818.5938
17.11.2027;657.44385;804.0632;818.46814
18.11.2027;657.26935;804.6434;818.30804
19.11.2027;657.31256;804.7716;818.64905
20.11.2027;657.29065;804.5639;818.94904
21.11.2027;657.571;804.8862;818.8597
22.11.2027;657.571;804.73346;818.5894
23.11.2027;657.28436;804.25336;818.3812
24.11.2027;658.00885;803.8946;818.13007
25.11.2027;657.2158;803.11975;818.68726
26.11.2027;656.6217;802.3371;818.4434
27.11.2027;657.4356;801.86676;818.52423
28.11.2027;657.5102;801.29785;817.7842
29.11.2027;657.52686;800.2639;817.0264
30.11.2027;657.52686;799.93524;816.3273
01.12.2027;657.24475;799.6871;815.77075
02.12.2027;657.253;799.44916;816.01086
03.12.2027;657.7771;798.99634;815.39984
04.12.2027;657.15;798.9107;815.07556
05.12.2027;656.9862;798.64825;814.97284
06.12.2027;657.2801;797.30475;813.87976
07.12.2027;657.2801;797.31647;814.33984
08.12.2027;657.0187;797.29333;812.7703
09.12.2027;657.02484;797.7068;812.8452
10.12.2027;656.6586;797.99725;813.0231
11.12.2027;657.02484;798.2094;813.01117
12.12.2027;657.0256;798.79535;812.6092
13.12.2027;657.22516;797.93866;812.606
14.12.2027;656.9576;797.4931;812.324
15.12.2027;656.862;796.6135;811.2592
16.12.2027;657.7266;796.132;809.31287
17.12.2027;657.2836;795.959;807.5927
18.12.2027;657.0241;795.2559;806.23157
19.12.2027;657.2459;795.154;804.88605
20.12.2027;657.992;793.53656;802.8529
21.12.2027;657.82275;793.6627;802.92255
22.12.2027;657.82275;793.1451;801.5795
23.12.2027;657.8936;792.34985;801.54584
24.12.2027;657.8936;792.19885;801.72003
25.12.2027;657.7756;792.4561;800.0625
26.12.2027;657.1323;792.1628;798.1848
27.12.2027;657.61176;792.1749;797.004
28.12.2027;656.8873;791.41113;796.5824
29.12.2027;656.8715;789.9906;796.82916
30.12.2027;656.69354;788.7606;796.4094
31.12.2027;656.79565;787.9559;796.2276
01.01.2028;657.3553;789.2066;795.27527
02.01.2028;657.29;790.2674;795.2307
03.01.2028;656.67645;789.94257;795.81964
04.01.2028;657.6782;789.61847;794.68097
05.01.2028;657.84204;789.7176;794.0009
06.01.2028;657.84204;789.55316;794.51385
07.01.2028;658.49646;789.81195;794.50183
08.01.2028;657.70526;789.4252;796.1512
09.01.2028;655.9971;789.51263;796.89703
10.01.2028;656.2114;789.85114;797.29346
11.01.2028;655.72894;789.81616;796.97986
12.01.2028;655.6638;789.3499;796.68475
13.01.2028;655.96655;789.63086;797.273
14.01.2028;655.89215;790.82275;797.12933
15.01.2028;655.89215;791.89197;797.07935
16.01.2028;655.8842;791.17944;797.3037
17.01.2028;656.59576;790.9889;797.4875
18.01.2028;656.8789;790.67017;797.1274
19.01.2028;657.4222;790.89087;796.52606
20.01.2028;656.852;790.0703;796.60046
21.01.2028;656.852;789.86584;797.307
22.01.2028;657.7395;789.35254;797.307
23.01.2028;657.02985;789.44;797.2043
24.01.2028;656.866;789.44;797.45624
25.01.2028;656.866;789.44;797.475
26.01.2028;657.75354;789.1188;796.0972
27.01.2028;657.52673;789.42664;796.0034
28.01.2028;657.3629;789.1992;796.4816
29.01.2028;657.52454;789.15906;797.4464
30.01.2028;657.52454;788.54626;796.9688
31.01.2028;657.0985;788.54626;798.0294
01.02.2028;657.75525;788.48285;798.31946
02.02.2028;657.2623;788.28705;798.5505
03.02.2028;657.00433;788.79474;798.8502
04.02.2028;657.29443;788.9271;799.12054
05.02.2028;657.63873;788.99054;800.0097
06.02.2028;657.63873;788.9271;800.4291
07.02.2028;656.982;788.99054;800.8289
08.02.2028;656.9788;788.99054;800.9943
09.02.2028;656.9788;788.9271;800.9943
10.02.2028;657.2695;788.9271;800.9943
11.02.2028;657.2695;788.99054;801.327
12.02.2028;656.79224;788.99054;801.86206
13.02.2028;656.92316;788.9271;802.88995
14.02.2028;656.92316;789.13513;803.8651
15.02.2028;656.92316;788.9448;805.777
16.02.2028;656.81415;788.878;806.4088
17.02.2028;656.94507;788.878;806.55524
18.02.2028;656.81696;788.878;806.1271
19.02.2028;656.81696;788.878;806.2242
20.02.2028;656.878;788.878;806.3706
21.02.2028;657.1139;788.9414;806.3706
22.02.2028;657.1139;788.9414;806.7324
23.02.2028;656.56384;788.9414;807.8393
24.02.2028;657.2206;788.9414;808.91113
25.02.2028;656.8556;788.9765;809.84607
26.02.2028;657.30054;788.9765;810.99115
27.02.2028;657.1696;789.35443;811.72394
28.02.2028;657.068;789.4477;812.9042
29.02.2028;657.068;788.66956;812.90497
01.03.2028;657.068;789.0078;813.25134
02.03.2028;657.068;789.0078;813.01294
03.03.2028;657.068;788.93134;812.8732
04.03.2028;657.068;788.918;813.02045
05.03.2028;656.98236;789.23425;813.3358
06.03.2028;657.36316;788.2329;812.49646
07.03.2028;657.36316;789.27594;812.32935
08.03.2028;656.8307;789.47174;812.4411
09.03.2028;656.8307;788.42145;812.98566
10.03.2028;656.8307;788.51086;813.1668
11.03.2028;657.5505;788.51086;813.1125
12.03.2028;657.8507;788.9805;813.1125
13.03.2028;657.9109;789.17633;813.7164
14.03.2028;657.9109;788.2714;814.3206
15.03.2028;658.24603;789.2079;814.462
16.03.2028;657.87164;788.9307;814.1275
17.03.2028;658.24817;788.74695;814.1275
18.03.2028;658.21954;789.1559;814.1293
19.03.2028;658.21954;789.5698;814.1973
20.03.2028;657.8004;789.5698;813.7127
21.03.2028;657.6931;789.31934;813.7545
22.03.2028;658.45764;789.31934;813.574
23.03.2028;657.38983;789.04517;813.574
24.03.2028;656.8139;788.78784;813.4546
25.03.2028;657.45184;788.1266;813.0747
26.03.2028;658.0963;787.50964;813.0443
27.03.2028;657.61816;786.6752;812.86066
28.03.2028;656.8612;787.3344;812.4404
29.03.2028;657.3553;787.2831;812.1144
30.03.2028;658.9982;787.46625;813.6049
31.03.2028;660.6146;787.46625;814.73615
01.04.2028;661.9302;787.3821;815.84393
02.04.2028;663.56604;786.845;815.66064
03.04.2028;663.63214;786.92456;815.60815
04.04.2028;665.4689;787.4296;815.8711
05.04.2028;666.67303;786.9753;815.8901
06.04.2028;667.3582;787.5139;815.8311
07.04.2028;666.63904;787.13873;816.1103
08.04.2028;665.9145;787.1649;816.00397
09.04.2028;665.9443;787.26855;816.00397
10.04.2028;665.57416;788.4986;816.1845
11.04.2028;663.85034;789.82556;815.5942
12.04.2028;662.8774;789.5626;815.89746
13.04.2028;662.8025;789.73865;815.7894
14.04.2028;662.6166;790.8518;815.91235
15.04.2028;662.50555;791.5611;815.9512
16.04.2028;662.50555;792.66907;815.9512
17.04.2028;662.50555;793.7811;816.26337
18.04.2028;663.2339;793.8964;816.09283
19.04.2028;663.595;795.00653;815.94055
20.04.2028;663.7769;794.7107;815.94055
21.04.2028;663.322;796.17017;815.9949
22.04.2028;664.01166;797.784;815.9949
23.04.2028;665.0762;797.6314;816.33417
24.04.2028;666.2609;798.37994;816.5598
25.04.2028;666.2469;799.6888;816.5598
26.04.2028;665.85974;800.3664;816.4429
27.04.2028;665.0041;801.35095;816.8961
28.04.2028;664.6198;800.835;816.9454
29.04.2028;663.67377;801.1659;817.307
30.04.2028;663.2354;801.95807;818.28595
01.05.2028;663.34644;802.4114;819.931
02.05.2028;663.34644;802.8672;821.73395
03.05.2028;664.8723;803.049;823.01465
04.05.2028;666.22156;803.6939;825.25494
05.05.2028;667.22363;804.06177;827.35156
06.05.2028;667.4476;804.75684;828.9873
07.05.2028;669.39734;804.62115;831.2582
08.05.2028;672.24023;804.8395;831.48303
09.05.2028;675.26886;804.85046;831.5017
10.05.2028;676.2939;805.2656;831.7386
11.05.2028;676.4851;807.0769;832.15826
12.05.2028;678.8167;807.5404;833.54517
13.05.2028;679.35504;806.72565;835.3612
14.05.2028;679.0281;806.72565;836.0491
15.05.2028;679.27203;807.2822;837.05115
16.05.2028;679.0159;807.5566;837.3511
17.05.2028;679.4221;807.6026;837.64087
18.05.2028;680.8771;807.56757;838.4675
19.05.2028;682.4101;807.9234;838.08954
20.05.2028;683.9438;808.2008;838.0944
21.05.2028;684.7044;808.5848;838.40753
22.05.2028;686.3285;809.79736;838.4629
23.05.2028;688.83936;810.2475;838.1814
24.05.2028;689.79865;810.552;838.3641
25.05.2028;689.2882;810.42834;838.1814
26.05.2028;690.0463;811.12994;838.0429
27.05.2028;690.3404;812.43744;838.3641
28.05.2028;691.30566;812.95984;837.8602
29.05.2028;690.4903;813.68317;838.948
30.05.2028;692.4187;814.18414;839.0968
31.05.2028;695.17487;814.8916;840.07214
01.06.2028;698.29034;815.9918;841.10626
02.06.2028;699.56506;816.7454;842.0118
03.06.2028;699.36755;816.5033;842.8532
04.06.2028;697.20135;816.5343;845.52606
05.06.2028;696.9841;816.3666;844.5898
06.06.2028;697.13043;816.0678;845.7995
07.06.2028;697.70734;816.0126;845.5424
08.06.2028;697.28394;815.98535;844.48486
09.06.2028;698.7736;816.12976;846.15424
10.06.2028;698.9754;816.3975;847.0067
11.06.2028;697.58636;816.47394;847.3735
12.06.2028;697.467;816.22424;847.0396
13.06.2028;699.55725;816.07983;847.1483
14.06.2028;701.7678;816.9527;848.25476
15.06.2028;701.73145;818.381;852.6851
16.06.2028;701.82623;818.59576;852.26044
17.06.2028;701.878;818.51807;853.0137
18.06.2028;701.7832;818.04663;853.1483
19.06.2028;701.7263;818.0849;853.1397
20.06.2028;702.6126;817.5915;853.6071
21.06.2028;704.02545;817.6171;853.3387
22.06.2028;704.5232;817.75116;853.23785
23.06.2028;706.96375;818.4125;853.19086
24.06.2028;709.7783;818.4834;851.72107
25.06.2028;711.8123;818.3099;851.6955
26.06.2028;715.33234;818.8544;851.2853
27.06.2028;716.53436;818.7861;851.6058
28.06.2028;716.341;818.7861;851.2167
29.06.2028;717.4356;818.55005;851.53326
30.06.2028;717.4078;818.69696;851.69183
01.07.2028;718.18225;818.4487;851.2885
02.07.2028;717.89417;818.2253;851.37036
03.07.2028;720.87146;818.09735;851.33234
04.07.2028;719.639;818.09735;851.03033
05.07.2028;719.26514;818.0288;851.10425
06.07.2028;719.4158;817.7847;851.2555
07.07.2028;718.94635;817.6291;851.0643
08.07.2028;720.24133;816.96686;850.82605
09.07.2028;722.1013;816.88947;850.74243
10.07.2028;723.67896;816.88947;849.57166
11.07.2028;724.8287;817.07104;849.59784
12.07.2028;727.88635;816.9554;849.355
13.07.2028;727.23145;816.6561;849.1355
14.07.2028;727.3638;815.3122;850.0093
15.07.2028;726.90106;814.4355;847.0172
16.07.2028;726.00616;813.254;843.06213
17.07.2028;726.65643;813.15094;843.94196
18.07.2028;726.9308;812.766;843.8214
19.07.2028;725.2976;812.0077;843.8214
20.07.2028;722.60486;810.99036;843.71124
21.07.2028;723.162;809.73627;843.71124
22.07.2028;722.5537;809.30054;843.71124
23.07.2028;722.4591;809.2313;843.87933
24.07.2028;721.66876;809.3343;843.048
25.07.2028;720.01483;809.2001;843.0392
26.07.2028;718.70874;809.7329;843.0392
27.07.2028;718.38275;810.54974;843.15424
28.07.2028;718.201;810.97986;843.15424
29.07.2028;718.19293;810.6579;843.20953
30.07.2028;716.72076;810.97986;843.20953
31.07.2028;717.36444;810.6579;843.20953
01.08.2028;714.34485;810.36255;843.1822
02.08.2028;713.29144;808.89185;843.0267
03.08.2028;711.9002;809.023;842.9652
04.08.2028;711.8399;809.08295;842.9652
05.08.2028;711.7329;808.7939;843.0932
06.08.2028;711.9727;809.0288;843.025
07.08.2028;710.513;809.0288;843.025
08.08.2028;711.37885;809.0288;843.0177
09.08.2028;711.7631;808.76044;843.0177
10.08.2028;712.0867;808.91974;843.19165
11.08.2028;710.7625;808.91974;843.1278
12.08.2028;708.62634;808.64166;843.01495
13.08.2028;708.1997;808.694;843.01495
14.08.2028;707.06866;808.598;842.7356
15.08.2028;706.4613;808.598;843.5291
16.08.2028;705.26;808.6334;843.806
17.08.2028;704.0602;808.6722;843.806
18.08.2028;703.89905;808.8004;843.77576
19.08.2028;701.4154;809.2806;843.77576
20.08.2028;700.7776;809.5306;843.77576
21.08.2028;700.1051;809.82245;843.77576
22.08.2028;699.29987;808.9899;843.64404
23.08.2028;697.4933;808.88055;843.5451
24.08.2028;697.99347;808.88055;843.5451
25.08.2028;697.5818;808.68195;843.82086
26.08.2028;698.846;808.9546;843.4287
27.08.2028;698.45825;808.9546;843.4287
28.08.2028;698.5733;808.9546;843.42145
29.08.2028;699.4465;808.9546;843.6283
30.08.2028;699.2578;808.7726;843.5131
31.08.2028;700.1369;808.7726;843.5131
01.09.2028;702.13055;808.62;843.026
02.09.2028;704.41595;808.6425;843.25116
03.09.2028;706.50653;808.85486;843.50995
04.09.2028;705.85754;809.08417;843.487
05.09.2028;706.50867;809.1696;843.487
06.09.2028;707.3958;808.88275;843.487
07.09.2028;706.743;809.8523;843.0811
08.09.2028;707.1499;810.06226;843.4612
09.09.2028;706.7979;810.71313;843.4612
10.09.2028;707.58136;810.2409;842.8639
11.09.2028;706.6316;810.2254;842.8639
12.09.2028;706.874;809.96423;843.3691
13.09.2028;707.3519;809.50903;844.0508
14.09.2028;706.91895;809.6353;844.11743
15.09.2028;707.617;809.5996;844.33606
16.09.2028;707.5058;809.5996;843.7311
17.09.2028;706.36163;809.7146;844.0439
18.09.2028;705.4871;808.9916;844.2478
19.09.2028;705.68365;808.9228;844.6957
20.09.2028;706.5191;808.9813;844.6352
21.09.2028;707.3323;809.4893;844.7756
22.09.2028;707.79004;809.5006;844.94867
23.09.2028;707.9211;809.3809;843.21924
24.09.2028;708.5699;808.8157;843.93646
25.09.2028;710.2771;809.5063;843.2918
26.09.2028;708.3783;809.5801;843.38293
27.09.2028;706.5332;810.07733;844.0968
28.09.2028;707.07086;810.15826;844.4136
29.09.2028;707.5832;811.16376;844.23987
30.09.2028;706.9906;811.8197;844.51074
01.10.2028;707.29205;811.24866;843.98315
02.10.2028;707.63086;811.0877;841.53143
03.10.2028;707.7229;811.2876;839.21
04.10.2028;709.00024;811.0349;839.2927
05.10.2028;710.517;809.4678;838.53503
06.10.2028;710.3611;808.71606;835.5933
07.10.2028;709.7352;809.33575;835.88385
08.10.2028;709.6542;809.0151;835.7269
09.10.2028;709.01404;808.798;836.33093
10.10.2028;708.14813;808.313;835.48346
11.10.2028;706.29065;806.93945;836.927
12.10.2028;705.7817;805.77386;836.1724
13.10.2028;706.28217;806.41125;836.0262
14.10.2028;707.4268;807.1453;835.9904
15.10.2028;707.39526;807.4046;836.62726
16.10.2028;707.778;807.127;835.7336
17.10.2028;707.49066;806.77094;836.90045
18.10.2028;706.96704;806.1444;834.69336
19.10.2028;707.2095;805.5971;835.35345
20.10.2028;707.2544;805.01385;833.936
21.10.2028;707.778;802.9154;833.4947
22.10.2028;707.79803;802.1949;833.4947
23.10.2028;707.28467;801.57446;833.6051
24.10.2028;708.5226;801.4736;834.4825
25.10.2028;707.68317;802.1358;834.98596
26.10.2028;706.1325;801.13806;834.56757
27.10.2028;706.43536;799.9696;834.4118
28.10.2028;705.9141;799.2073;832.9358
29.10.2028;705.9141;799.4218;830.7289
30.10.2028;706.0838;799.3358;828.9125
31.10.2028;705.9141;799.6658;828.38025
01.11.2028;705.67505;798.9914;827.5217
02.11.2028;705.21533;798.52716;828.15533
03.11.2028;702.028;797.1182;828.15533
04.11.2028;700.1154;795.75;827.08057
05.11.2028;699.8325;794.5268;826.00354
06.11.2028;700.128;793.5305;824.48285
07.11.2028;699.81696;793.79486;822.7736
08.11.2028;701.11804;794.2007;822.6632
09.11.2028;701.1593;793.87146;820.8164
10.11.2028;701.38904;794.3057;820.3582
11.11.2028;701.3798;794.3671;819.29486
12.11.2028;701.2408;794.4029;817.6399
13.11.2028;700.76196;794.3391;817.3729
14.11.2028;700.9014;794.7389;816.8045
15.11.2028;700.7752;795.4062;816.0353
16.11.2028;700.7752;796.0644;816.2921
17.11.2028;700.96747;794.5792;815.70465
18.11.2028;700.9592;794.0523;815.94635
19.11.2028;700.4682;794.7021;815.65814
20.11.2028;700.43085;794.8986;815.4447
21.11.2028;700.43085;794.3255;815.5296
22.11.2028;700.1442;793.6976;814.95856
23.11.2028;702.0188;793.52856;814.9731
24.11.2028;701.4335;794.9748;815.8151
25.11.2028;700.2484;795.38684;816.2327
26.11.2028;700.82666;796.4979;815.8457
27.11.2028;699.6613;797.10425;816.19464
28.11.2028;700.9857;797.19507;815.24976
29.11.2028;699.81555;797.6437;814.60785
30.11.2028;699.9862;798.18335;813.846
01.12.2028;699.4662;798.5788;813.6151
02.12.2028;697.7662;798.09515;813.69354
03.12.2028;697.91956;798.5456;813.72943
04.12.2028;696.9357;798.2468;813.64
05.12.2028;694.1751;798.1249;813.2073
06.12.2028;692.52435;798.1226;812.9749
07.12.2028;690.9664;798.08716;813.1423
08.12.2028;689.8578;798.1876;812.9351
09.12.2028;690.60254;798.1189;813.0164
10.12.2028;691.13477;797.8272;812.80084
11.12.2028;690.68445;797.59546;812.7501
12.12.2028;690.0646;797.5285;812.1359
13.12.2028;690.6999;797.2632;811.5981
14.12.2028;690.7766;796.2309;809.3776
15.12.2028;690.0646;796.1297;807.67816
16.12.2028;689.559;796.1297;806.3216
17.12.2028;690.5543;795.3867;805.6041
18.12.2028;690.0472;794.7592;804.60175
19.12.2028;690.8189;793.27295;803.9737
20.12.2028;690.34344;791.71484;804.01074
21.12.2028;690.3601;790.0261;802.8614
22.12.2028;690.43097;789.31836;801.7382
23.12.2028;690.6996;789.1038;800.31287
24.12.2028;690.3117;789.4265;798.53357
25.12.2028;690.57275;788.87195;797.4192
26.12.2028;689.80774;788.65125;795.9606
27.12.2028;690.5615;788.0129;796.47705
28.12.2028;690.6515;788.36975;797.29767
29.12.2028;690.9691;788.0932;796.2885
30.12.2028;690.6507;787.507;795.82135
31.12.2028;690.1272;786.485;795.35803
01.01.2029;691.3031;785.2902;795.4033
02.01.2029;691.74854;785.29254;795.5339
03.01.2029;691.06866;784.7194;795.6795
04.01.2029;690.5588;783.9156;794.4129
05.01.2029;691.0302;783.564;794.1522
06.01.2029;689.9536;783.61145;793.90045
07.01.2029;691.0527;784.98175;795.5264
08.01.2029;691.56213;785.78516;796.03296
09.01.2029;691.70935;786.2125;796.1355
10.01.2029;691.88385;785.9187;796.23785
11.01.2029;692.0779;785.9187;796.0673
12.01.2029;691.5865;785.6035;795.8823
13.01.2029;691.30707;785.98883;796.2855
14.01.2029;691.04724;786.56213;796.18097
15.01.2029;691.04724;786.58734;796.20514
16.01.2029;690.668;786.3441;796.37317
17.01.2029;690.5059;786.2028;796.1969
18.01.2029;690.3723;786.2028;795.79095
19.01.2029;690.5923;786.1048;795.6111
20.01.2029;691.73816;785.5507;795.1845
21.01.2029;691.6433;785.67773;795.7883
22.01.2029;692.5308;785.72186;795.64
23.01.2029;693.61646;785.72186;795.8681
24.01.2029;694.63654;785.72186;796.0925
25.01.2029;694.7757;785.72186;795.9054
26.01.2029;694.7757;785.4983;795.47943
27.01.2029;694.3851;785.80615;795.47943
28.01.2029;694.61584;785.57874;795.2923
29.01.2029;694.77747;785.47516;795.2923
30.01.2029;695.4342;785.43066;795.81384
31.01.2029;696.364;785.43066;796.58
01.02.2029;695.6015;785.43066;797.05884
02.02.2029;697.02075;785.43066;797.07947
03.02.2029;698.3741;785.75525;796.7962
04.02.2029;698.00745;785.75525;796.54944
05.02.2029;697.9292;785.75525;796.4663
06.02.2029;698.58594;785.75525;796.6438
07.02.2029;698.6377;785.75525;796.0608
08.02.2029;698.6377;785.75525;796.36115
09.02.2029;697.98096;785.75525;796.6106
10.02.2029;698.0801;785.75525;796.3472
11.02.2029;698.7368;785.75525;795.69495
12.02.2029;699.07965;785.75525;795.57007
13.02.2029;698.70404;785.75525;795.91003
14.02.2029;698.70404;785.96326;795.51605
15.02.2029;698.70404;785.60767;796.2877
16.02.2029;699.07965;785.7061;796.30194
17.02.2029;698.70404;785.7061;795.51605
18.02.2029;698.9013;785.7061;796.09906
19.02.2029;698.9013;785.7061;795.9234
20.02.2029;698.96234;785.7061;795.3404
21.02.2029;699.32916;785.7061;796.17206
22.02.2029;699.32916;785.7061;795.186
23.02.2029;697.8301;785.7061;795.50165
24.02.2029;698.4234;785.7061;795.1472
25.02.2029;698.0584;785.5329;795.9184
26.02.2029;698.5352;785.5329;796.2522
27.02.2029;699.19196;786.1567;796.36725
28.02.2029;698.9382;786.24994;796.6167
01.03.2029;698.9382;785.4718;795.84985
02.03.2029;699.0518;785.7725;795.5698
03.03.2029;698.6762;785.7725;795.5698
04.03.2029;698.6762;785.7725;795.5698
05.03.2029;698.6762;785.7203;795.78265
06.03.2029;698.0649;786.19684;795.6756
07.03.2029;698.6332;785.0741;795.6396
08.03.2029;699.7269;785.35693;795.79236
09.03.2029;702.495;785.5727;795.6535
10.03.2029;703.103;785.52985;796.8809
11.03.2029;702.81665;785.95374;796.97876
12.03.2029;703.7211;785.95374;797.66974
