time,SolLith,LitioAndes,LithiumOz
05/08/2021,14691.50586,15823.20631,16475.76176
06/08/2021,14691.51593,15815.06043,16473.59868
07/08/2021,14700.24491,15818.81256,16473.88408
08/08/2021,14714.86517,15829.1469,16481.16977
09/08/2021,14709.66383,15845.0296,16491.33263
10/08/2021,14701.88758,15842.75569,16494.3028
11/08/2021,14711.48142,15840.24265,16488.33611
12/08/2021,14722.89236,15843.66266,16495.51039
13/08/2021,14723.66493,15856.57212,16503.0672
14/08/2021,14734.49646,15861.08687,16510.83832
15/08/2021,14735.58445,15872.06498,16522.00268
16/08/2021,14737.34321,15874.85923,16524.00285
17/08/2021,14754.46099,15879.83123,16524.13339
18/08/2021,14762.5501,15888.62217,16536.85008
19/08/2021,14773.20004,15900.94786,16546.02077
20/08/2021,14771.44352,15909.30866,16557.09867
21/08/2021,14782.10173,15910.43551,16557.99572
22/08/2021,14787.38044,15916.92324,16567.04492
23/08/2021,14786.11416,15922.55717,16575.12324
24/08/2021,14781.98646,15921.11477,16575.99881
25/08/2021,14803.34485,15920.75061,16576.97686
26/08/2021,14816.77629,15940.01128,16592.84524
27/08/2021,14818.11917,15948.23323,16605.06361
28/08/2021,14826.05582,15954.76332,16607.83927
29/08/2021,14829.80774,15960.87379,16617.62633
30/08/2021,14838.35754,15960.19494,16618.8599
31/08/2021,14855.56194,15961.74209,16626.70399
01/09/2021,14857.78567,15973.5613,16637.78161
02/09/2021,14857.9703,15973.06676,16637.75362
03/09/2021,14859.55777,15971.78431,16642.55325
04/09/2021,14870.17397,15973.28679,16640.27641
05/09/2021,14872.78013,15983.70684,16653.17814
06/09/2021,14882.50092,15987.51219,16656.46845
07/09/2021,14891.03017,15998.50109,16667.80242
08/09/2021,14894.98848,16001.98628,16677.36442
09/09/2021,14901.25005,16007.33876,16678.74445
10/09/2021,14901.91334,16019.31649,16686.00648
11/09/2021,14916.39441,16022.49873,16687.50204
12/09/2021,14923.8067,16031.08869,16702.02147
13/09/2021,14932.25205,16038.85901,16706.35368
14/09/2021,14948.60095,16051.36798,16709.91876
15/09/2021,14951.52998,16066.52883,16716.80504
16/09/2021,14952.99135,16071.49802,16719.58927
17/09/2021,14965.43239,16071.8977,16726.67157
18/09/2021,14945.86854,16085.25184,16737.95581
19/09/2021,14961.56648,16074.21213,16728.86648
20/09/2021,14956.48846,16090.31225,16737.76317
21/09/2021,14955.70003,16085.26653,16740.23269
22/09/2021,14964.73799,16094.28709,16741.89125
23/09/2021,14966.0948,16103.85502,16749.32467
24/09/2021,14973.38285,16107.81745,16754.59851
25/09/2021,14972.72123,16116.31268,16761.81735
26/09/2021,14979.22779,16112.17438,16766.39603
27/09/2021,14965.60301,16120.33533,16772.41362
28/09/2021,14989.85188,16114.88326,16765.51275
29/09/2021,15008.54592,16135.16786,16787.31368
30/09/2021,14999.98669,16154.51302,16803.65158
01/10/2021,15006.36976,16154.69163,16798.18057
02/10/2021,15020.50777,16160.74221,16807.3145
03/10/2021,15015.62943,16171.65092,16816.45267
04/10/2021,15024.5368,16169.55005,16810.23722
05/10/2021,15030.33475,16174.72392,16815.79908
06/10/2021,15027.78404,16182.81008,16827.22551
07/10/2021,15044.91206,16182.7401,16822.92515
08/10/2021,15048.65438,16195.33394,16832.82205
09/10/2021,15037.52164,16198.73377,16840.34567
10/10/2021,15040.47965,16190.75079,16840.33967
11/10/2021,15051.29235,16195.9642,16844.26043
12/10/2021,15044.94406,16206.63566,16857.85257
13/10/2021,15032.52536,16200.4895,16849.54408
14/10/2021,15041.77297,16190.59219,16846.44219
15/10/2021,15043.17245,16200.62249,16854.16651
16/10/2021,15047.3339,16209.27038,16859.90057
17/10/2021,15049.22947,16210.92316,16861.53561
18/10/2021,15056.50444,16218.56088,16864.09747
19/10/2021,15078.41423,16233.24779,16874.5528
20/10/2021,15089.46583,16247.95494,16891.05516
21/10/2021,15109.57983,16259.60901,16901.9605
22/10/2021,15122.2319,16273.77057,16914.30748
23/10/2021,15147.17255,16285.39417,16926.22839
24/10/2021,15155.41537,16302.97096,16946.44685
25/10/2021,15171.77303,16312.2421,16952.61167
26/10/2021,15174.31747,16326.08896,16964.44408
27/10/2021,15173.33649,16327.45203,16966.6132
28/10/2021,15175.10372,16325.31112,16971.22144
29/10/2021,15181.04125,16320.22442,16972.32215
30/10/2021,15193.0264,16319.99934,16980.30981
31/10/2021,15203.10558,16332.15088,16987.48954
01/11/2021,15214.65067,16335.99157,16999.07731
02/11/2021,15214.26649,16342.96164,17008.09449
03/11/2021,15222.89203,16342.71675,17009.53744
04/11/2021,15234.34143,16354.16822,17011.53658
05/11/2021,15255.63904,16362.23397,17020.59461
06/11/2021,15268.84624,16375.10357,17036.99921
07/11/2021,15266.77429,16386.21034,17050.91537
08/11/2021,15269.40563,16383.71894,17054.74269
09/11/2021,15274.98006,16385.53306,17058.26296
10/11/2021,15281.26548,16386.32742,17063.57061
11/11/2021,15295.60665,16394.86281,17069.71128
12/11/2021,15287.90543,16405.96469,17079.30862
13/11/2021,15296.35994,16399.55228,17074.9268
14/11/2021,15294.26158,16408.80606,17077.91455
15/11/2021,15296.52699,16407.93752,17087.08538
16/11/2021,15320.82865,16410.83229,17085.34283
17/11/2021,15322.74425,16428.6598,17103.77864
18/11/2021,15326.77886,16433.39251,17101.36676
19/11/2021,15320.43836,16437.26291,17104.89906
20/11/2021,15325.41562,16434.52283,17101.94692
21/11/2021,15333.9127,16437.913,17109.82628
22/11/2021,15337.36514,16445.40659,17118.21314
23/11/2021,15340.9925,16449.41348,17122.33297
24/11/2021,15344.73677,16458.12278,17127.79072
25/11/2021,15362.94903,16460.79522,17131.14427
26/11/2021,15351.64573,16471.43648,17146.01565
27/11/2021,15366.25347,16472.6539,17145.20133
28/11/2021,15361.26015,16483.67141,17157.60765
29/11/2021,15366.11887,16485.19662,17161.38484
30/11/2021,15392.76744,16494.75726,17165.74515
01/12/2021,15397.44678,16511.80638,17190.3296
02/12/2021,15408.23295,16516.338,17195.95377
03/12/2021,15417.31311,16521.72956,17206.38729
04/12/2021,15430.81363,16530.04211,17213.99309
05/12/2021,15444.44676,16543.39838,17224.64491
06/12/2021,15443.83803,16557.89212,17229.29718
07/12/2021,15464.17827,16562.9225,17229.50041
08/12/2021,15489.06157,16581.24383,17248.18159
09/12/2021,15498.31285,16598.9019,17265.90183
10/12/2021,15499.42849,16612.88975,17272.47703
11/12/2021,15524.94919,16610.63082,17274.65862
12/12/2021,15517.93975,16629.65241,17293.17843
13/12/2021,15527.00646,16626.25896,17297.33196
14/12/2021,15540.20217,16634.09899,17304.6534
15/12/2021,15546.09643,16644.90048,17316.77237
16/12/2021,15558.21952,16650.25017,17317.70472
17/12/2021,15554.7345,16661.34014,17331.336
18/12/2021,15550.28819,16658.03669,17330.51267
19/12/2021,15554.60037,16658.30638,17328.20521
20/12/2021,15564.15331,16663.6445,17324.97787
21/12/2021,15572.96799,16669.9043,17328.30618
22/12/2021,15573.10099,16676.30499,17339.59299
23/12/2021,15585.71698,16681.27891,17341.92715
24/12/2021,15573.77669,16685.4251,17352.5222
25/12/2021,15573.83906,16677.3155,17347.04441
26/12/2021,15589.77171,16682.0716,17346.90416
27/12/2021,15579.63968,16698.59086,17353.11882
28/12/2021,15575.21818,16697.54823,17346.07726
29/12/2021,15595.65968,16692.08629,17342.82993
30/12/2021,15604.72707,16706.53896,17354.80971
31/12/2021,15609.70298,16710.5933,17354.41404
01/01/2022,15606.97708,16712.70949,17358.29687
02/01/2022,15612.22268,16711.82697,17354.64264
03/01/2022,15615.37728,16711.12009,17357.5949
04/01/2022,15612.36428,16711.9438,17361.53227
05/01/2022,15615.50903,16710.76061,17359.82486
06/01/2022,15606.92154,16711.36627,17365.71627
07/01/2022,15618.71088,16710.89263,17359.03374
08/01/2022,15631.17841,16720.26417,17367.40744
09/01/2022,15632.48204,16730.56523,17375.40344
10/01/2022,15636.66144,16732.03323,17375.72053
11/01/2022,15622.6867,16732.84982,17378.86111
12/01/2022,15624.64052,16722.81386,17368.03863
13/01/2022,15623.80159,16725.24666,17371.38767
14/01/2022,15626.11875,16722.74979,17369.48091
15/01/2022,15633.98455,16724.80017,17369.11036
16/01/2022,15632.53154,16732.07698,17376.8155
17/01/2022,15648.11592,16733.40412,17377.14703
18/01/2022,15655.22726,16744.72642,17383.8254
19/01/2022,15666.2411,16747.22165,17393.22754
20/01/2022,15665.48576,16756.93873,17404.5856
21/01/2022,15670.49427,16752.06498,17404.24356
22/01/2022,15671.12795,16757.37375,17412.9542
23/01/2022,15655.64732,16759.12084,17413.87961
24/01/2022,15663.23586,16751.84914,17401.73027
25/01/2022,15659.53196,16755.80075,17401.46913
26/01/2022,15683.72177,16761.7656,17396.13942
27/01/2022,15689.89045,16781.21729,17410.95013
28/01/2022,15692.85659,16787.21411,17413.60985
29/01/2022,15693.18831,16789.26972,17415.42689
30/01/2022,15698.71046,16788.82175,17420.64851
31/01/2022,15697.7868,16791.51264,17427.64714
01/02/2022,15697.09671,16792.33332,17423.95984
02/02/2022,15695.63556,16793.21225,17426.11757
03/02/2022,15689.33542,16795.31509,17422.25622
04/02/2022,15677.07019,16793.41055,17418.51092
05/02/2022,15671.10567,16788.33917,17408.29924
06/02/2022,15669.8525,16788.00059,17409.29181
07/02/2022,15655.15579,16789.12743,17413.23859
08/02/2022,15648.55996,16780.77213,17407.32527
09/02/2022,15632.71372,16776.45544,17406.52274
10/02/2022,15629.08058,16764.02913,17397.31202
11/02/2022,15636.42493,16771.34815,17396.24976
12/02/2022,15650.49092,16774.69724,17401.71741
13/02/2022,15642.26751,16788.11776,17413.38645
14/02/2022,15647.59708,16786.15222,17410.21751
15/02/2022,15647.52076,16791.58506,17411.44979
16/02/2022,15646.35219,16798.72569,17408.79473
17/02/2022,15638.66027,16802.27056,17409.12129
18/02/2022,15647.51569,16794.71503,17405.89156
19/02/2022,15647.18537,16800.76765,17415.76452
20/02/2022,15662.8371,16802.25443,17413.09111
21/02/2022,15656.30861,16815.42978,17420.38905
22/02/2022,15673.21287,16811.81098,17421.45422
23/02/2022,15694.37951,16824.40756,17430.55785
24/02/2022,15704.51431,16838.2123,17446.73859
25/02/2022,15706.47748,16851.59985,17458.57711
26/02/2022,15715.73927,16854.77453,17465.97654
27/02/2022,15717.31207,16859.86992,17469.95152
28/02/2022,15720.06496,16864.24367,17469.10888
01/03/2022,15726.39955,16864.10551,17467.49329
02/03/2022,15735.03838,16871.33295,17476.33088
03/03/2022,15735.88291,16884.57941,17483.42912
04/03/2022,15753.13324,16884.87495,17483.64879
05/03/2022,15754.92819,16898.91896,17500.45344
06/03/2022,15757.30976,16900.37239,17504.01918
07/03/2022,15771.40597,16900.87014,17506.41241
08/03/2022,15760.93706,16910.44005,17513.60914
09/03/2022,15769.43715,16906.68562,17507.9009
10/03/2022,15786.11361,16908.31744,17510.24924
11/03/2022,15783.90635,16917.39714,17522.90025
12/03/2022,15800.10347,16915.14933,17529.30836
13/03/2022,15792.96803,16928.38771,17544.41096
14/03/2022,15794.68404,16928.15932,17542.2356
15/03/2022,15799.12869,16930.26507,17543.83143
16/03/2022,15789.79798,16929.57112,17550.90284
17/03/2022,15802.40159,16920.65844,17546.95309
18/03/2022,15795.65722,16934.70329,17555.86132
19/03/2022,15807.91458,16927.56793,17555.30929
20/03/2022,15820.82386,16938.30428,17560.92834
21/03/2022,15835.39859,16958.457,17572.95848
22/03/2022,15842.09521,16973.29934,17583.72923
23/03/2022,15836.00316,16976.19758,17590.53796
24/03/2022,15836.84342,16972.28867,17589.90063
25/03/2022,15829.30883,16969.93406,17589.1184
26/03/2022,15825.58269,16969.88701,17586.94188
27/03/2022,15835.81365,16973.05307,17584.16801
28/03/2022,15824.52155,16982.0491,17594.86399
29/03/2022,15829.39566,16975.0852,17585.89921
30/03/2022,15840.43844,16978.00475,17590.50661
31/03/2022,15844.80791,16991.14421,17596.73334
01/04/2022,15840.27472,16997.2989,17603.85578
02/04/2022,15848.21455,16993.72653,17602.89456
03/04/2022,15853.18724,17003.89239,17612.29015
04/04/2022,15850.37851,17007.94787,17620.01852
05/04/2022,15844.9461,17005.11414,17619.64059
06/04/2022,15839.34876,17000.35235,17612.24676
07/04/2022,15835.40043,17001.72043,17612.13493
08/04/2022,15841.47908,16999.56292,17608.93283
09/04/2022,15847.34687,17001.47291,17612.27017
10/04/2022,15855.37136,17005.05999,17622.00772
11/04/2022,15846.73288,17013.46015,17627.97484
12/04/2022,15850.5574,17005.33073,17619.43448
13/04/2022,15864.51756,17007.71761,17624.79221
14/04/2022,15882.74383,17012.41636,17628.58485
15/04/2022,15886.89858,17023.69775,17641.93164
16/04/2022,15872.37311,17025.501,17644.78789
17/04/2022,15862.59355,17016.954,17634.43693
18/04/2022,15874.37643,17012.69544,17628.52581
19/04/2022,15867.48085,17027.35775,17644.25398
20/04/2022,15865.22601,17019.24043,17634.64827
21/04/2022,15887.32982,17018.45654,17630.99062
22/04/2022,15891.69162,17032.65129,17649.72713
23/04/2022,15889.55986,17038.95538,17657.19816
24/04/2022,15897.20886,17040.85876,17652.54537
25/04/2022,15892.82558,17042.11923,17659.2292
26/04/2022,15885.14906,17038.8677,17653.60732
27/04/2022,15878.87898,17033.39363,17657.7891
28/04/2022,15876.75971,17027.09011,17660.22015
29/04/2022,15862.29595,17026.61547,17663.59631
30/04/2022,15857.0137,17013.64416,17653.80419
01/05/2022,15867.70523,17004.35274,17648.87541
02/05/2022,15871.44408,17009.28326,17655.83093
03/05/2022,15872.30266,17015.81897,17658.69054
04/05/2022,15883.40474,17023.66558,17664.43056
05/05/2022,15897.62384,17037.30936,17676.45594
06/05/2022,15885.08896,17044.06203,17685.97676
07/05/2022,15885.47272,17033.5234,17676.95335
08/05/2022,15894.98748,17026.80947,17681.50979
09/05/2022,15881.41193,17034.03148,17691.07273
10/05/2022,15896.74826,17027.86426,17684.09789
11/05/2022,15896.75377,17041.5825,17696.57838
12/05/2022,15906.151,17043.55554,17702.06056
13/05/2022,15904.46337,17054.69464,17709.06179
14/05/2022,15898.58383,17057.14791,17703.07143
15/05/2022,15883.45151,17052.1912,17704.05069
16/05/2022,15899.46915,17041.89452,17698.34191
17/05/2022,15900.59878,17054.35035,17710.81062
18/05/2022,15907.32952,17061.4874,17714.30834
19/05/2022,15914.14598,17066.35355,17722.45299
20/05/2022,15911.65324,17071.88527,17732.8161
21/05/2022,15916.25159,17075.86449,17743.61812
22/05/2022,15912.0164,17079.87955,17746.77973
23/05/2022,15926.27771,17082.93392,17744.62562
24/05/2022,15924.7605,17093.13686,17757.35889
25/05/2022,15912.6054,17092.23201,17759.50063
26/05/2022,15903.48236,17086.54296,17749.84925
27/05/2022,15894.81405,17081.92344,17744.40716
28/05/2022,15891.89554,17078.9393,17739.68274
29/05/2022,15904.23929,17078.59222,17742.52982
30/05/2022,15893.90972,17088.97419,17750.27045
31/05/2022,15900.54308,17088.30524,17744.44906
01/06/2022,15909.91912,17092.36528,17745.03298
02/06/2022,15896.40474,17095.25145,17752.35515
03/06/2022,15902.13555,17084.31502,17743.20822
04/06/2022,15927.17579,17084.99372,17752.06502
05/06/2022,15926.43331,17103.83447,17765.42252
06/06/2022,15919.51715,17103.1457,17769.12173
07/06/2022,15939.59311,17103.3085,17766.73097
08/06/2022,15935.0442,17114.46457,17773.52288
09/06/2022,15936.28337,17113.61902,17771.2143
10/06/2022,15941.70103,17115.25834,17770.97585
11/06/2022,15946.33333,17122.41668,17780.87499
12/06/2022,15954.39035,17134.55796,17785.77063
13/06/2022,15950.0457,17143.05789,17791.37343
14/06/2022,15949.16736,17139.29843,17793.30272
15/06/2022,15933.4864,17142.29691,17794.02589
16/06/2022,15942.59345,17133.97747,17783.37453
17/06/2022,15949.60002,17142.23561,17788.93602
18/06/2022,15946.17146,17147.7085,17792.0814
19/06/2022,15950.86611,17144.34629,17794.89745
20/06/2022,15942.92328,17150.13507,17795.48451
21/06/2022,15943.30556,17142.95811,17790.0895
22/06/2022,15952.75608,17145.73437,17791.64015
23/06/2022,15954.25235,17156.18367,17794.03593
24/06/2022,15966.41352,17164.78895,17790.21904
25/06/2022,15971.66415,17178.32905,17804.66763
26/06/2022,15973.24173,17182.37946,17808.5907
27/06/2022,15975.84641,17182.65392,17811.78745
28/06/2022,15977.11936,17183.51527,17813.22072
29/06/2022,16007.55698,17186.57841,17814.05133
30/06/2022,16004.40419,17212.33806,17838.78579
01/07/2022,16008.54693,17212.37671,17843.17856
02/07/2022,16020.57025,17219.27819,17847.54445
03/07/2022,16020.00791,17233.94379,17855.64113
04/07/2022,16017.20842,17231.54331,17854.71453
05/07/2022,16004.99281,17230.96373,17856.6456
06/07/2022,15998.35734,17217.07983,17855.3822
07/07/2022,15993.12727,17212.30093,17854.30787
08/07/2022,16003.14032,17206.67831,17849.32546
09/07/2022,15999.08889,17211.9287,17854.30092
10/07/2022,16002.50747,17211.14937,17849.47212
11/07/2022,15998.78111,17217.28533,17849.78527
12/07/2022,16014.66354,17215.39811,17848.17995
13/07/2022,16011.31336,17229.9496,17861.07011
14/07/2022,16012.85896,17223.41927,17858.97697
15/07/2022,16011.53456,17232.98014,17861.82977
16/07/2022,16020.98607,17231.42036,17863.94903
17/07/2022,16036.89973,17244.77624,17872.39624
18/07/2022,16042.90102,17250.00804,17877.9153
19/07/2022,16054.96772,17254.8148,17882.39657
20/07/2022,16055.12837,17262.26331,17889.7785
21/07/2022,16064.69186,17268.64782,17891.03546
22/07/2022,16061.93183,17279.21019,17896.19021
23/07/2022,16052.64927,17277.11542,17893.46141
24/07/2022,16049.3175,17270.94788,17885.57178
25/07/2022,16045.8908,17264.58443,17880.17077
26/07/2022,16056.93309,17259.8253,17884.92182
27/07/2022,16044.72187,17270.67989,17895.1485
28/07/2022,16038.13281,17265.22617,17885.47377
29/07/2022,16050.57067,17263.65077,17883.47551
30/07/2022,16048.27951,17270.40447,17894.6959
31/07/2022,16044.58198,17264.15609,17892.84738
01/08/2022,16045.46223,17267.03597,17893.19171
02/08/2022,16038.02412,17271.38416,17890.68878
03/08/2022,16036.44247,17266.01463,17888.93447
04/08/2022,16034.43441,17263.80887,17892.60057
05/08/2022,16040.76903,17264.5174,17892.33672
06/08/2022,16048.26081,17268.58737,17898.729
07/08/2022,16054.86197,17276.06146,17907.64779
08/08/2022,16050.31177,17281.11703,17909.14884
09/08/2022,16050.0731,17278.83742,17902.66753
10/08/2022,16058.65467,17280.21618,17905.70971
11/08/2022,16072.0249,17290.40753,17916.42028
12/08/2022,16075.9125,17301.46121,17922.23106
13/08/2022,16084.41142,17300.03016,17920.83443
14/08/2022,16091.62969,17300.13251,17925.73203
15/08/2022,16095.7422,17305.08167,17933.21585
16/08/2022,16115.71337,17303.27579,17936.48035
17/08/2022,16127.11773,17316.43729,17951.90486
18/08/2022,16118.42092,17328.75002,17961.48393
19/08/2022,16124.01153,17318.85498,17959.04465
20/08/2022,16139.59499,17321.03346,17965.05828
21/08/2022,16171.27134,17334.14273,17979.21197
22/08/2022,16181.67239,17354.57523,18000.28563
23/08/2022,16186.81643,17361.24763,18006.91536
24/08/2022,16178.95764,17367.19301,18012.51356
25/08/2022,16191.30656,17363.65952,18008.0992
26/08/2022,16194.88071,17375.15116,18016.77612
27/08/2022,16200.59458,17380.208,18019.88044
28/08/2022,16177.03693,17389.87704,18025.02918
29/08/2022,16173.89337,17374.76918,18012.872
30/08/2022,16177.35111,17372.9153,18007.11151
31/08/2022,16173.28797,17380.01569,18003.0465
01/09/2022,16177.52571,17379.55514,18001.31439
02/09/2022,16193.85384,17384.10669,18005.79607
03/09/2022,16171.35092,17397.43733,18016.05287
04/09/2022,16199.91927,17384.14965,18001.03498
05/09/2022,16208.64752,17408.96091,18021.78584
06/09/2022,16218.69211,17419.6702,18028.96371
07/09/2022,16222.16485,17425.81544,18032.7574
08/09/2022,16245.03908,17426.60949,18031.9148
09/09/2022,16258.45116,17443.87975,18046.83551
10/09/2022,16258.09845,17457.3317,18061.95119
11/09/2022,16247.14524,17458.79537,18063.1472
12/09/2022,16240.28721,17458.89182,18054.03261
13/09/2022,16254.83432,17451.4188,18050.9736
14/09/2022,16275.55774,17456.98783,18061.50481
15/09/2022,16286.8705,17474.14199,18076.26569
16/09/2022,16300.17242,17487.84965,18085.95828
17/09/2022,16312.36241,17495.1893,18095.46692
18/09/2022,16341.84348,17497.71552,18105.28189
19/09/2022,16350.06521,17517.38159,18128.99519
20/09/2022,16358.83697,17525.93751,18137.09562
21/09/2022,16368.70718,17530.25036,18143.54827
22/09/2022,16375.63591,17539.21223,18152.36618
23/09/2022,16372.14658,17545.81354,18160.09633
24/09/2022,16387.48388,17544.89912,18162.90813
25/09/2022,16390.5673,17556.25507,18170.90724
26/09/2022,16392.57936,17563.28707,18170.97643
27/09/2022,16396.40869,17559.64666,18175.21595
28/09/2022,16385.14502,17562.03556,18174.67345
29/09/2022,16392.81536,17557.00164,18166.43004
30/09/2022,16380.41808,17565.62719,18173.18194
01/10/2022,16386.1253,17556.64215,18164.58774
02/10/2022,16405.07987,17560.46288,18170.47735
03/10/2022,16412.39711,17575.34775,18185.29038
04/10/2022,16424.66481,17581.81366,18191.86304
05/10/2022,16430.2214,17584.29839,18200.94386
06/10/2022,16434.17962,17586.40385,18202.09515
07/10/2022,16447.68224,17588.05554,18207.33226
08/10/2022,16455.1779,17595.42635,18216.2438
09/10/2022,16461.4697,17602.26395,18218.34794
10/10/2022,16463.61764,17608.68709,18222.60484
11/10/2022,16461.23761,17611.7498,18225.32863
12/10/2022,16470.75848,17610.75949,18225.12808
13/10/2022,16468.89247,17619.85986,18233.9076
14/10/2022,16464.96269,17622.17195,18236.06806
15/10/2022,16472.4868,17619.03267,18235.46094
16/10/2022,16470.76646,17622.97397,18242.33404
17/10/2022,16465.86407,17624.09581,18246.17721
18/10/2022,16462.00312,17626.25222,18246.5785
19/10/2022,16468.8618,17627.62826,18248.55451
20/10/2022,16461.06485,17634.3153,18249.63279
21/10/2022,16469.44572,17626.19377,18248.75562
22/10/2022,16473.42207,17630.63148,18251.71172
23/10/2022,16476.42063,17636.70521,18258.01583
24/10/2022,16483.40528,17642.05365,18263.23447
25/10/2022,16490.10392,17645.09788,18270.7752
26/10/2022,16503.6126,17652.35544,18275.0131
27/10/2022,16519.39685,17665.30796,18293.89356
28/10/2022,16508.22323,17681.29548,18305.06579
29/10/2022,16518.72796,17679.62586,18301.94117
30/10/2022,16512.9732,17690.74565,18306.86553
31/10/2022,16518.93677,17689.66551,18304.83336
01/11/2022,16529.94022,17691.48176,18311.70711
02/11/2022,16524.614,17694.99339,18321.89509
03/11/2022,16536.26626,17689.36176,18321.66585
04/11/2022,16526.16008,17697.79596,18332.35483
05/11/2022,16523.89316,17691.23286,18325.8282
06/11/2022,16529.22802,17687.74417,18330.58439
07/11/2022,16533.51469,17694.55639,18339.10011
08/11/2022,16531.48404,17696.42926,18344.3191
09/11/2022,16535.54669,17693.62214,18345.57636
10/11/2022,16537.1476,17698.81905,18353.16476
11/11/2022,16540.31794,17699.62952,18356.25036
12/11/2022,16550.28298,17701.09353,18360.45037
13/11/2022,16541.4564,17708.60544,18368.22895
14/11/2022,16536.5149,17704.80083,18366.83791
15/11/2022,16537.026,17706.07001,18360.94664
16/11/2022,16525.51991,17703.06235,18360.95759
17/11/2022,16543.58816,17695.72069,18355.62582
18/11/2022,16545.25943,17710.02794,18371.69249
19/11/2022,16546.80726,17709.58406,18368.20985
20/11/2022,16539.78927,17715.35537,18369.75497
21/11/2022,16540.88927,17714.70348,18365.45702
22/11/2022,16537.1915,17719.06923,18364.88503
23/11/2022,16533.01185,17719.37777,18360.27188
24/11/2022,16530.27642,17715.61343,18354.71339
25/11/2022,16538.01268,17714.64374,18354.36382
26/11/2022,16541.08408,17727.70795,18362.85883
27/11/2022,16532.50987,17727.1194,18370.33983
28/11/2022,16522.1225,17723.86643,18367.15724
29/11/2022,16520.45705,17718.95045,18364.27835
30/11/2022,16533.6486,17720.03049,18364.39332
01/12/2022,16528.55928,17730.01776,18372.15807
02/12/2022,16523.15959,17731.31174,18368.82986
03/12/2022,16518.06627,17728.83804,18365.67264
04/12/2022,16515.02903,17723.74234,18369.65895
05/12/2022,16534.6555,17717.44434,18366.98602
06/12/2022,16548.26465,17729.42651,18381.25704
07/12/2022,16557.90736,17736.71337,18392.62022
08/12/2022,16561.51462,17746.81877,18396.79098
09/12/2022,16561.688,17754.90991,18403.10113
10/12/2022,16548.74519,17757.56249,18403.72259
11/12/2022,16549.97128,17750.54416,18396.13453
12/12/2022,16569.51161,17747.9779,18401.62542
13/12/2022,16588.01219,17760.93874,18412.89593
14/12/2022,16598.38819,17776.91915,18421.11909
15/12/2022,16612.94142,17784.75833,18427.94461
16/12/2022,16629.02599,17794.92721,18442.01431
17/12/2022,16620.02062,17809.24999,18458.09924
18/12/2022,16629.21127,17805.85531,18452.28244
19/12/2022,16637.52795,17813.66837,18463.3125
20/12/2022,16646.82503,17824.34344,18470.77676
21/12/2022,16645.30884,17827.72623,18476.8455
22/12/2022,16648.36631,17827.24631,18470.93112
23/12/2022,16638.61734,17826.34147,18475.48564
24/12/2022,16641.74274,17819.08915,18465.8665
25/12/2022,16648.42115,17819.24257,18467.37523
26/12/2022,16657.24171,17830.51871,18476.64795
27/12/2022,16657.65301,17833.11636,18481.71375
28/12/2022,16666.52945,17837.68617,18482.37937
29/12/2022,16652.59526,17847.18551,18488.42769
30/12/2022,16635.10563,17836.53536,18480.90112
31/12/2022,16673.82939,17819.72353,18472.93012
01/01/2023,16685.15439,17850.81727,18494.98642
02/01/2023,16692.41632,17855.46463,18500.77797
03/01/2023,16688.63202,17858.58686,18503.7279
04/01/2023,16681.49012,17853.14812,18498.03218
05/01/2023,16688.72049,17846.77331,18492.01718
06/01/2023,16682.10121,17850.97761,18492.0106
07/01/2023,16691.65608,17842.05992,18490.2831
08/01/2023,16700.236,17846.35906,18495.94061
09/01/2023,16686.0978,17855.50033,18501.22529
10/01/2023,16671.84378,17847.05421,18491.07315
11/01/2023,16664.2973,17838.6045,18488.06316
12/01/2023,16651.75282,17838.50964,18483.25044
13/01/2023,16662.93147,17832.05008,18477.3559
14/01/2023,16653.96009,17839.97059,18481.41916
15/01/2023,16665.83703,17840.33884,18479.68033
16/01/2023,16659.63432,17849.06523,18489.85622
17/01/2023,16636.00835,17845.92964,18491.55289
18/01/2023,16640.07254,17828.01955,18478.855
19/01/2023,16656.58777,17829.71275,18484.28374
20/01/2023,16660.25182,17838.89181,18495.49102
21/01/2023,16656.08986,17842.36763,18497.26631
22/01/2023,16659.60751,17842.36327,18497.3458
23/01/2023,16661.37815,17848.52817,18505.14096
24/01/2023,16648.39633,17844.95208,18513.77439
25/01/2023,16654.27789,17836.66951,18505.51517
26/01/2023,16650.95332,17843.72863,18507.77153
27/01/2023,16661.04767,17840.90758,18511.21797
28/01/2023,16664.42676,17848.78959,18518.31309
29/01/2023,16674.25938,17848.15046,18526.89157
30/01/2023,16666.31791,17855.48539,18536.01124
31/01/2023,16663.82775,17849.87297,18531.91592
01/02/2023,16662.32882,17843.63744,18529.63004
02/02/2023,16675.32222,17840.75381,18525.9587
03/02/2023,16667.41455,17849.97749,18535.83169
04/02/2023,16682.49924,17845.86954,18532.26566
05/02/2023,16680.00104,17858.61124,18539.64585
06/02/2023,16669.69542,17857.12102,18538.83934
07/02/2023,16667.71891,17851.18686,18528.17334
08/02/2023,16662.1245,17848.96935,18523.9287
09/02/2023,16666.5477,17845.9815,18519.5741
10/02/2023,16658.12197,17847.54235,18524.38108
11/02/2023,16678.35717,17845.64818,18520.82234
12/02/2023,16682.7515,17858.83536,18531.50376
13/02/2023,16682.22154,17860.52628,18536.41571
14/02/2023,16677.37509,17861.06344,18536.74753
