time,Congo Cobalt,Auric Cobalt,Northern Cobalt Corporation
01/08/2021,2405.864449,2587.719431,2930.542034
02/08/2021,2407.995288,2586.161458,2934.008235
03/08/2021,2414.313129,2589.772945,2933.230117
04/08/2021,2410.972213,2593.651351,2937.056331
05/08/2021,2414.219095,2594.465936,2935.056485
06/08/2021,2418.259796,2597.343484,2940.711479
07/08/2021,2423.892498,2598.803347,2942.893723
08/08/2021,2418.602929,2604.363181,2946.801324
09/08/2021,2423.952768,2599.544355,2941.424829
10/08/2021,2427.989009,2599.880803,2951.426327
11/08/2021,2428.016205,2599.09582,2960.115315
12/08/2021,2428.82239,2594.4157,2962.630402
13/08/2021,2428.826779,2596.897198,2968.006329
14/08/2021,2431.735422,2597.63473,2967.32839
15/08/2021,2435.743428,2602.526583,2977.416516
16/08/2021,2441.750385,2606.557731,2977.076513
17/08/2021,2446.353481,2612.016951,2980.975112
18/08/2021,2454.10734,2615.709912,2984.115432
19/08/2021,2453.730198,2622.54674,2997.664162
20/08/2021,2452.261251,2629.154464,2993.237386
21/08/2021,2451.845023,2629.122328,2988.073388
22/08/2021,2447.67928,2629.044627,2987.508463
23/08/2021,2450.379346,2623.464097,2987.16043
24/08/2021,2455.656579,2627.623419,2994.541569
25/08/2021,2457.006701,2630.947594,2999.864553
26/08/2021,2455.903759,2633.837703,3008.213118
27/08/2021,2462.654036,2632.033802,3009.459169
28/08/2021,2463.811763,2635.836409,3022.262858
29/08/2021,2461.203993,2639.358161,3022.122633
30/08/2021,2457.206377,2640.384248,3023.300061
31/08/2021,2462.418658,2635.881198,3022.073686
01/09/2021,2461.115855,2638.364745,3022.385461
02/09/2021,2464.245414,2640.059127,3026.464945
03/09/2021,2465.863467,2644.769615,3022.456712
04/09/2021,2469.362141,2647.124437,3021.900497
05/09/2021,2464.565016,2648.128664,3023.623282
06/09/2021,2465.864713,2644.408327,3018.158482
07/09/2021,2472.605217,2649.112311,3015.011943
08/09/2021,2478.361362,2656.587625,3019.489539
09/09/2021,2480.086459,2656.965545,3024.126751
10/09/2021,2481.526726,2656.849629,3022.929359
11/09/2021,2485.680757,2659.737928,3021.163325
12/09/2021,2485.993368,2662.443071,3026.769391
13/09/2021,2487.691112,2662.193902,3027.877084
14/09/2021,2483.199954,2665.115403,3039.979186
15/09/2021,2481.341963,2662.68654,3037.660382
16/09/2021,2481.342407,2663.572797,3043.05122
17/09/2021,2479.668762,2663.291578,3043.807151
18/09/2021,2480.950007,2662.319889,3039.366889
19/09/2021,2482.626634,2668.731444,3037.602121
20/09/2021,2477.120524,2672.101219,3047.283356
21/09/2021,2474.477598,2665.969841,3043.509223
22/09/2021,2475.603737,2665.418381,3043.509613
23/09/2021,2476.986899,2663.178539,3045.766824
24/09/2021,2475.948549,2664.606068,3046.324268
25/09/2021,2478.824095,2665.872652,3045.92387
26/09/2021,2478.428696,2667.786072,3043.818963
27/09/2021,2480.122715,2663.874629,3044.842099
28/09/2021,2479.62992,2663.317928,3042.549761
29/09/2021,2489.008431,2660.937285,3045.699778
30/09/2021,2487.500231,2668.824888,3051.075013
01/10/2021,2484.35852,2666.856565,3058.677141
02/10/2021,2486.024497,2665.081436,3051.383528
03/10/2021,2488.274017,2663.714969,3046.600443
04/10/2021,2498.709032,2666.649032,3042.700007
05/10/2021,2496.097615,2675.161703,3055.391937
06/10/2021,2502.067109,2672.934776,3059.596749
07/10/2021,2500.942705,2677.478026,3064.163383
08/10/2021,2507.083376,2679.296513,3062.753028
09/10/2021,2502.691716,2678.45329,3069.933225
10/10/2021,2498.654873,2675.040635,3072.801365
11/10/2021,2499.168975,2668.859478,3072.709001
12/10/2021,2498.743522,2669.344031,3074.384011
13/10/2021,2497.626813,2666.752628,3076.119409
14/10/2021,2496.818669,2667.887422,3081.757684
15/10/2021,2494.98275,2663.928026,3080.180158
16/10/2021,2493.366799,2660.706027,3082.349686
17/10/2021,2499.075764,2660.448708,3081.263286
18/10/2021,2498.486602,2666.193472,3088.083806
19/10/2021,2497.712082,2663.878822,3091.196935
20/10/2021,2503.202887,2663.813127,3090.960636
21/10/2021,2504.049683,2669.801762,3092.713636
22/10/2021,2501.446094,2671.998352,3091.816774
23/10/2021,2501.326116,2670.297957,3089.759147
24/10/2021,2500.682533,2672.324345,3094.201578
25/10/2021,2500.631546,2673.068573,3090.045617
26/10/2021,2506.639238,2677.124737,3091.645112
27/10/2021,2507.06558,2684.270679,3097.951539
28/10/2021,2509.954091,2679.599361,3102.983214
29/10/2021,2509.148171,2683.501824,3097.987651
30/10/2021,2507.640223,2682.707484,3092.365075
31/10/2021,2504.099154,2682.065765,3088.031171
01/11/2021,2505.712313,2678.690366,3081.420625
02/11/2021,2501.5926,2680.166408,3088.958437
03/11/2021,2496.797207,2677.798988,3083.463256
04/11/2021,2505.545872,2673.346742,3084.545845
05/11/2021,2508.245043,2678.159651,3094.450049
06/11/2021,2506.082489,2679.623831,3090.089053
07/11/2021,2507.324644,2678.200597,3102.575574
08/11/2021,2511.889977,2680.984548,3103.959755
09/11/2021,2513.513054,2686.080244,3099.141107
10/11/2021,2518.142213,2692.892679,3101.280874
11/11/2021,2517.581111,2695.246638,3104.73721
12/11/2021,2520.226005,2693.146293,3105.566634
13/11/2021,2525.335598,2693.27325,3105.667939
14/11/2021,2519.779489,2692.015377,3109.398556
15/11/2021,2520.316125,2695.066593,3113.414595
16/11/2021,2516.377693,2693.749609,3115.90787
17/11/2021,2514.723401,2687.624091,3120.125388
18/11/2021,2518.154846,2690.065216,3117.561778
19/11/2021,2520.40401,2694.425259,3119.755274
20/11/2021,2519.873832,2693.953227,3120.800566
21/11/2021,2521.869665,2696.806493,3122.1622
22/11/2021,2526.118746,2698.565685,3124.704154
23/11/2021,2529.378412,2705.656055,3126.518028
24/11/2021,2519.299793,2708.422634,3129.064567
25/11/2021,2513.702657,2704.005273,3122.52031
26/11/2021,2510.815734,2698.663108,3120.640702
27/11/2021,2508.311828,2696.058563,3118.608026
28/11/2021,2503.322051,2693.203961,3114.572974
29/11/2021,2503.061302,2690.441733,3108.04059
30/11/2021,2502.922933,2687.799168,3107.52162
01/12/2021,2501.917827,2687.377686,3100.613409
02/12/2021,2497.966004,2685.710063,3101.728101
03/12/2021,2508.954889,2689.663209,3101.739652
04/12/2021,2511.669099,2700.068541,3110.718304
05/12/2021,2511.332879,2702.076165,3109.696882
06/12/2021,2517.265388,2704.196042,3110.446897
07/12/2021,2512.623472,2705.758937,3117.970808
08/12/2021,2517.276356,2702.240178,3116.758179
09/12/2021,2514.054204,2708.10651,3122.926923
10/12/2021,2517.270004,2708.552166,3122.155992
11/12/2021,2514.604703,2713.842955,3123.935014
12/12/2021,2508.783575,2715.06141,3121.778573
13/12/2021,2509.155818,2710.647447,3116.12187
14/12/2021,2510.727364,2712.921172,3120.96394
15/12/2021,2511.910395,2713.804716,3120.795581
16/12/2021,2515.234394,2712.31154,3123.227508
17/12/2021,2519.899215,2713.746595,3119.584783
18/12/2021,2523.92831,2717.65261,3120.81085
19/12/2021,2530.887528,2718.367269,3126.414676
20/12/2021,2534.119852,2725.111241,3136.911061
21/12/2021,2539.773023,2727.874103,3144.588875
22/12/2021,2545.73871,2733.384271,3149.800235
23/12/2021,2540.703806,2740.51217,3153.625731
24/12/2021,2542.793995,2740.120695,3151.748834
25/12/2021,2542.546933,2744.619636,3153.608358
26/12/2021,2543.390339,2743.147619,3151.666709
27/12/2021,2545.655371,2742.615269,3153.240665
28/12/2021,2552.317498,2743.936534,3163.347688
29/12/2021,2556.610321,2748.359907,3163.89836
30/12/2021,2548.394871,2751.350652,3168.216637
31/12/2021,2546.867058,2745.882379,3162.626083
01/01/2022,2545.22786,2740.997352,3162.256685
02/01/2022,2546.387663,2737.794558,3167.018956
03/01/2022,2547.710259,2738.163977,3164.930298
04/01/2022,2542.245721,2738.433478,3170.655958
05/01/2022,2542.694493,2732.536682,3163.94926
06/01/2022,2539.168953,2729.336774,3165.958842
07/01/2022,2532.699221,2729.051671,3159.035275
08/01/2022,2527.806157,2726.957032,3157.677306
09/01/2022,2529.056944,2725.251472,3155.041365
10/01/2022,2525.728279,2721.992534,3145.861655
11/01/2022,2525.906315,2722.836732,3147.142034
12/01/2022,2526.49865,2726.577162,3148.341488
13/01/2022,2532.229598,2728.849945,3142.41829
14/01/2022,2527.181517,2734.388947,3143.108283
15/01/2022,2524.443452,2727.118667,3137.096971
16/01/2022,2523.488599,2723.879623,3139.370725
17/01/2022,2519.999975,2724.528599,3133.403447
18/01/2022,2519.179228,2723.209204,3132.483735
19/01/2022,2518.485088,2720.19143,3135.86399
20/01/2022,2520.854512,2716.982907,3136.755703
21/01/2022,2524.842156,2719.025527,3141.732628
22/01/2022,2521.7722,2718.701728,3148.422774
23/01/2022,2525.398378,2712.382003,3146.956907
24/01/2022,2527.148734,2715.43845,3148.593465
25/01/2022,2527.968043,2714.178843,3146.039686
26/01/2022,2520.777862,2714.052213,3149.101565
27/01/2022,2518.296301,2706.381415,3137.902557
28/01/2022,2514.677818,2707.727952,3124.689228
29/01/2022,2523.137063,2705.756143,3122.166134
30/01/2022,2522.084354,2711.043666,3123.890529
31/01/2022,2528.561801,2709.412261,3124.770253
01/02/2022,2531.941762,2713.968809,3124.691415
02/02/2022,2532.051501,2716.577431,3123.875976
03/02/2022,2531.526264,2720.11397,3132.027092
04/02/2022,2531.978524,2716.965104,3131.921189
05/02/2022,2528.512186,2718.320204,3126.139141
06/02/2022,2530.458038,2717.234992,3120.698783
07/02/2022,2539.932238,2719.055743,3121.719814
08/02/2022,2541.537821,2724.680388,3127.135163
09/02/2022,2543.199486,2724.478702,3131.920147
10/02/2022,2542.655468,2726.675482,3132.736994
11/02/2022,2544.812055,2727.414198,3124.554346
12/02/2022,2545.336662,2726.815217,3128.864312
13/02/2022,2550.5577,2726.144746,3129.915039
14/02/2022,2546.685852,2734.537854,3134.991909
15/02/2022,2544.512524,2733.791662,3131.109593
16/02/2022,2544.133607,2730.93993,3129.84517
17/02/2022,2539.702414,2731.356762,3123.378995
18/02/2022,2533.276952,2728.412116,3116.368278
19/02/2022,2531.878676,2722.142094,3111.024116
20/02/2022,2533.887319,2725.821919,3112.13845
21/02/2022,2525.41975,2729.107379,3112.07508
22/02/2022,2528.909561,2721.632599,3096.205249
23/02/2022,2535.314944,2722.847283,3108.385187
24/02/2022,2535.392001,2726.81579,3110.2493
25/02/2022,2534.140762,2724.239338,3118.015386
26/02/2022,2534.988221,2722.346708,3116.236832
27/02/2022,2540.603604,2722.828036,3112.079947
28/02/2022,2538.381602,2726.583609,3109.17182
01/03/2022,2536.893805,2725.988499,3108.281159
02/03/2022,2538.471325,2724.997642,3107.483682
03/03/2022,2539.961421,2721.941281,3112.420477
04/03/2022,2531.079544,2722.928979,3111.804876
05/03/2022,2534.245037,2717.266672,3111.616607
06/03/2022,2544.138982,2717.165728,3120.389391
07/03/2022,2543.059162,2723.809018,3126.390074
08/03/2022,2540.948239,2726.226414,3126.499699
09/03/2022,2543.522771,2724.590792,3129.507002
10/03/2022,2539.559369,2726.249934,3132.215281
11/03/2022,2542.979036,2722.892361,3128.940575
12/03/2022,2546.403884,2721.554325,3134.982256
13/03/2022,2550.50296,2722.965427,3148.243883
14/03/2022,2550.621298,2728.593284,3147.754709
15/03/2022,2556.330327,2730.712239,3152.00483
16/03/2022,2554.077293,2737.150965,3152.858032
17/03/2022,2545.79116,2736.524503,3153.363451
18/03/2022,2552.205438,2735.905153,3144.324403
19/03/2022,2546.415705,2737.727825,3149.100663
20/03/2022,2548.396496,2739.598459,3144.11915
21/03/2022,2551.102409,2739.358834,3138.382786
22/03/2022,2553.662803,2745.062313,3142.722929
23/03/2022,2550.39847,2745.853651,3153.948889
24/03/2022,2550.39017,2746.707076,3149.198168
25/03/2022,2550.098182,2749.880872,3142.007056
26/03/2022,2559.249292,2753.665527,3141.771091
27/03/2022,2553.436513,2763.37825,3144.484716
28/03/2022,2557.96241,2757.429409,3135.09578
29/03/2022,2555.733746,2760.935549,3143.054653
30/03/2022,2555.980672,2760.464282,3139.026977
31/03/2022,2552.142357,2763.262745,3141.884129
01/04/2022,2549.458252,2764.689034,3137.962076
02/04/2022,2551.906055,2758.501372,3124.79844
03/04/2022,2550.0542,2756.475636,3125.927256
04/04/2022,2550.992898,2753.252101,3124.626914
05/04/2022,2552.264138,2753.778714,3127.403263
06/04/2022,2549.491982,2755.323449,3135.766676
07/04/2022,2546.178101,2748.961339,3138.11425
08/04/2022,2541.258371,2746.499277,3131.591375
09/04/2022,2541.547734,2743.842524,3127.787393
10/04/2022,2540.987155,2744.997335,3128.587193
11/04/2022,2536.976244,2744.382001,3124.203398
12/04/2022,2540.785732,2739.648148,3125.075953
13/04/2022,2539.222998,2741.750305,3121.191202
14/04/2022,2538.877499,2735.733695,3119.849855
15/04/2022,2538.97165,2732.333813,3110.528663
16/04/2022,2540.396275,2730.257078,3114.518953
17/04/2022,2539.159309,2731.328463,3112.754163
18/04/2022,2538.669599,2732.352011,3110.645485
19/04/2022,2531.543431,2724.321371,3110.735974
20/04/2022,2528.638358,2713.627287,3103.640226
21/04/2022,2529.939662,2705.358168,3104.986985
22/04/2022,2525.443953,2701.29804,3103.74887
23/04/2022,2521.897365,2698.108127,3102.622701
24/04/2022,2519.048959,2693.121501,3101.226776
25/04/2022,2518.674919,2688.313248,3099.414904
26/04/2022,2517.567818,2687.936334,3092.858231
27/04/2022,2513.746312,2685.489921,3090.072003
28/04/2022,2516.602849,2678.365094,3090.547503
29/04/2022,2510.160657,2680.865716,3098.071649
30/04/2022,2509.641748,2676.602532,3100.734179
01/05/2022,2507.800278,2676.529739,3107.545275
02/05/2022,2500.081856,2674.393045,3103.374122
03/05/2022,2500.240143,2670.634267,3097.76739
04/05/2022,2504.353766,2670.014036,3093.243436
05/05/2022,2505.929727,2670.615215,3097.779094
06/05/2022,2507.090544,2672.774096,3097.691195
07/05/2022,2500.674678,2667.511183,3104.837746
08/05/2022,2500.113252,2667.419834,3099.155265
09/05/2022,2502.175427,2665.658132,3098.069406
10/05/2022,2507.062348,2668.405443,3097.327912
11/05/2022,2506.088225,2666.918084,3107.039469
12/05/2022,2504.640114,2665.785642,3104.045613
13/05/2022,2503.812697,2662.520214,3100.697903
14/05/2022,2501.166035,2660.821501,3098.350237
15/05/2022,2500.567794,2660.548518,3100.16019
16/05/2022,2494.47251,2659.058092,3098.483219
17/05/2022,2493.78596,2656.063989,3084.4618
18/05/2022,2491.867955,2657.347719,3080.924077
19/05/2022,2486.825983,2656.686227,3079.850824
20/05/2022,2484.560149,2653.34441,3071.421978
21/05/2022,2478.972304,2649.289185,3063.67317
22/05/2022,2477.670877,2646.240468,3064.067063
23/05/2022,2468.04816,2644.061547,3054.553855
24/05/2022,2471.907198,2639.61684,3051.393696
25/05/2022,2470.329557,2638.107072,3053.374818
26/05/2022,2465.90424,2635.456996,3042.943097
27/05/2022,2462.987088,2628.351355,3037.599053
28/05/2022,2458.425564,2622.972057,3033.013758
29/05/2022,2456.500705,2622.086784,3032.668922
30/05/2022,2452.404893,2620.529168,3026.353283
31/05/2022,2458.254978,2620.181595,3025.338386
01/06/2022,2457.231582,2621.669624,3023.811429
02/06/2022,2456.235217,2623.310388,3030.66554
03/06/2022,2462.405357,2618.745681,3030.357447
04/06/2022,2462.369011,2624.901022,3034.687672
05/06/2022,2462.841177,2626.832958,3032.511789
06/06/2022,2465.699821,2626.426087,3036.044867
07/06/2022,2459.391804,2625.587142,3037.367257
08/06/2022,2457.754535,2616.535524,3027.277939
09/06/2022,2464.64641,2610.667089,3028.264876
10/06/2022,2458.569095,2618.412992,3038.94765
11/06/2022,2450.969429,2613.242047,3036.650491
12/06/2022,2449.577344,2611.277026,3028.666017
13/06/2022,2447.736484,2613.150295,3023.206122
14/06/2022,2445.91785,2612.055954,3019.6346
15/06/2022,2442.742519,2616.952082,3022.180919
16/06/2022,2439.230873,2618.787365,3018.842782
17/06/2022,2436.163016,2614.844997,3009.991245
18/06/2022,2433.749094,2612.363689,3004.571199
19/06/2022,2427.893392,2609.951853,3001.439406
20/06/2022,2423.557336,2605.764127,2991.931255
21/06/2022,2424.189408,2600.038837,2983.44945
22/06/2022,2419.300901,2598.63384,2981.463208
23/06/2022,2418.156709,2597.19253,2976.642808
24/06/2022,2417.996953,2597.683176,2978.051659
25/06/2022,2408.950949,2596.808856,2981.467541
26/06/2022,2407.136987,2591.831965,2978.733553
27/06/2022,2400.896754,2589.448452,2977.287684
28/06/2022,2399.774169,2585.403484,2974.386474
29/06/2022,2401.008656,2584.369821,2978.047469
30/06/2022,2394.729008,2583.609174,2982.931591
01/07/2022,2394.359406,2581.743392,2973.829736
02/07/2022,2393.633489,2581.629812,2978.043431
03/07/2022,2395.589938,2580.2469,2981.917388
04/07/2022,2399.49932,2579.633984,2981.898441
05/07/2022,2401.951224,2587.931187,2991.70831
06/07/2022,2406.15908,2590.168324,2998.404074
07/07/2022,2411.0421,2588.246243,2999.766099
08/07/2022,2419.25943,2595.157304,3000.806306
09/07/2022,2419.698576,2602.139663,3004.569378
10/07/2022,2424.718743,2602.072658,3011.881008
11/07/2022,2420.77044,2604.844725,3022.346608
12/07/2022,2426.208465,2603.663506,3016.628001
13/07/2022,2423.843442,2605.990086,3021.528246
14/07/2022,2426.730702,2604.749858,3016.877157
15/07/2022,2421.054689,2610.307461,3014.901551
16/07/2022,2426.153837,2606.12773,3010.711673
17/07/2022,2419.775426,2610.507503,3016.274956
18/07/2022,2413.003508,2602.732423,3010.401212
19/07/2022,2419.098694,2596.719227,3004.623089
20/07/2022,2417.120516,2599.42563,3008.339015
21/07/2022,2418.094124,2597.53841,3007.482018
22/07/2022,2423.962749,2595.254854,3009.539052
23/07/2022,2424.266086,2599.975849,3009.231681
24/07/2022,2422.325211,2601.131495,3007.351341
25/07/2022,2428.423468,2601.580001,3008.414882
26/07/2022,2428.261626,2603.875198,3016.599499
27/07/2022,2433.735691,2606.916085,3014.977782
28/07/2022,2436.618541,2612.172187,3013.564462
29/07/2022,2441.629506,2612.991553,3015.02791
30/07/2022,2442.037383,2617.435921,3020.931893
31/07/2022,2446.441041,2620.083324,3027.590738
01/08/2022,2449.972693,2624.505287,3031.965138
02/08/2022,2452.757884,2626.424714,3039.329285
03/08/2022,2456.091499,2626.394978,3040.084847
04/08/2022,2451.36832,2625.598213,3049.089891
05/08/2022,2452.267742,2625.434788,3046.780571
06/08/2022,2451.424234,2626.0273,3043.141093
07/08/2022,2448.293954,2626.041364,3044.192748
08/08/2022,2442.857782,2623.178937,3043.671285
09/08/2022,2438.381497,2619.741463,3040.777197
10/08/2022,2435.446918,2616.258058,3044.73718
11/08/2022,2440.23623,2615.527872,3047.661267
12/08/2022,2442.063177,2617.78931,3049.920873
13/08/2022,2446.240221,2623.190434,3053.869485
14/08/2022,2443.760858,2625.578308,3058.459479
15/08/2022,2442.497034,2623.253546,3065.025522
16/08/2022,2439.208496,2623.36591,3064.583062
17/08/2022,2444.775677,2626.064409,3062.233454
18/08/2022,2450.910291,2626.240234,3067.496458
19/08/2022,2444.43437,2630.643626,3078.370677
20/08/2022,2440.087804,2621.72696,3073.211244
21/08/2022,2443.240331,2618.281982,3067.149822
22/08/2022,2446.890108,2617.209115,3072.829146
23/08/2022,2450.948186,2617.775867,3077.685201
24/08/2022,2447.447131,2620.417286,3085.840798
25/08/2022,2452.488471,2619.000698,3084.264668
26/08/2022,2452.978324,2622.111249,3084.516511
27/08/2022,2459.41485,2616.735606,3085.685685
28/08/2022,2456.501068,2626.744213,3091.682627
29/08/2022,2460.46519,2621.624892,3089.356342
30/08/2022,2465.115051,2627.080925,3093.440503
31/08/2022,2461.069456,2630.89512,3096.600218
01/09/2022,2466.872037,2631.702426,3094.448746
02/09/2022,2471.780997,2634.989819,3098.016057
03/09/2022,2470.319289,2639.504129,3105.317845
04/09/2022,2469.936212,2639.556762,3106.326616
05/09/2022,2471.701677,2640.524904,3101.555372
06/09/2022,2465.715528,2637.305839,3100.170061
07/09/2022,2468.257874,2632.566811,3098.46185
08/09/2022,2467.470133,2637.258955,3108.875326
09/09/2022,2465.550121,2632.837367,3105.413297
10/09/2022,2468.480374,2630.338175,3102.251514
11/09/2022,2470.227739,2631.010461,3106.492361
12/09/2022,2471.342707,2631.635695,3105.235773
13/09/2022,2474.129372,2634.228125,3110.146999
14/09/2022,2469.642626,2633.455577,3109.511482
15/09/2022,2473.698472,2631.696783,3102.323981
16/09/2022,2481.075139,2631.233573,3100.877633
17/09/2022,2478.121423,2639.39916,3108.991799
18/09/2022,2471.977145,2638.124303,3113.094673
19/09/2022,2464.0559,2636.943714,3109.188653
20/09/2022,2463.908649,2628.209074,3100.83185
21/09/2022,2466.608482,2626.074891,3107.616555
22/09/2022,2471.815225,2628.040489,3104.693795
23/09/2022,2472.131193,2633.655492,3105.464179
24/09/2022,2480.293623,2637.333649,3104.8218
25/09/2022,2483.396743,2644.732738,3100.299818
26/09/2022,2482.607338,2645.472471,3103.88368
27/09/2022,2490.124913,2646.592309,3112.080519
28/09/2022,2489.514229,2650.035599,3122.725787
29/09/2022,2490.750655,2651.361673,3123.374131
30/09/2022,2496.382849,2650.763168,3122.138278
01/10/2022,2497.609873,2653.365594,3122.17427
02/10/2022,2497.992628,2654.804299,3125.268132
03/10/2022,2499.556016,2652.986383,3126.221743
04/10/2022,2508.700627,2655.361931,3122.903359
05/10/2022,2506.358784,2660.366426,3134.601609
06/10/2022,2508.645175,2660.560724,3141.532382
07/10/2022,2511.241617,2663.37628,3149.046866
08/10/2022,2512.926228,2669.041197,3151.362081
09/10/2022,2514.429578,2671.544902,3147.086093
10/10/2022,2521.604672,2674.314087,3152.245137
11/10/2022,2519.565063,2678.739004,3159.479979
12/10/2022,2524.135962,2682.167726,3159.99745
13/10/2022,2526.163201,2684.561316,3158.591852
14/10/2022,2519.159775,2683.483877,3161.72665
15/10/2022,2530.64774,2679.014828,3156.358445
16/10/2022,2530.025134,2686.825751,3168.940004
17/10/2022,2527.99626,2685.956285,3167.949957
18/10/2022,2532.68659,2682.959268,3165.453153
19/10/2022,2537.629595,2685.571343,3167.989036
20/10/2022,2540.05218,2686.452004,3172.002614
21/10/2022,2539.731777,2687.082849,3180.242589
22/10/2022,2540.620506,2684.219401,3181.593132
23/10/2022,2540.32732,2685.186033,3183.99525
24/10/2022,2539.821863,2689.902541,3185.660866
25/10/2022,2539.761314,2690.650898,3180.13628
26/10/2022,2541.140956,2690.976094,3181.107027
27/10/2022,2543.586234,2691.13098,3184.811907
28/10/2022,2541.649336,2695.813657,3190.612205
29/10/2022,2544.075211,2699.261713,3189.031099
30/10/2022,2544.443637,2698.248628,3178.115704
31/10/2022,2549.143487,2698.497136,3173.907268
01/11/2022,2545.689496,2702.865104,3179.765557
02/11/2022,2546.220329,2705.474909,3174.516366
03/11/2022,2555.382614,2703.614205,3181.916985
04/11/2022,2556.005621,2712.229486,3183.436557
05/11/2022,2560.099829,2716.140902,3180.856746
06/11/2022,2555.801531,2722.830117,3180.551407
07/11/2022,2554.51659,2719.717725,3179.129851
08/11/2022,2551.775367,2722.095386,3185.38771
09/11/2022,2546.708908,2723.661827,3179.840425
10/11/2022,2546.381959,2723.392463,3171.402778
11/11/2022,2546.362712,2725.154587,3174.893214
12/11/2022,2547.205508,2727.35165,3173.502263
13/11/2022,2550.998401,2729.594506,3168.725352
14/11/2022,2553.258549,2734.673253,3168.597956
15/11/2022,2556.304237,2734.013411,3178.595179
16/11/2022,2548.899703,2743.238588,3176.906389
17/11/2022,2541.085069,2738.26665,3170.568471
18/11/2022,2538.423007,2737.436956,3176.40076
19/11/2022,2545.151664,2737.384889,3176.368816
20/11/2022,2546.498332,2738.648003,3184.245414
21/11/2022,2556.036233,2739.55665,3182.324101
22/11/2022,2562.753194,2745.101056,3186.828208
23/11/2022,2563.095753,2753.544498,3188.05295
24/11/2022,2563.938596,2754.223727,3183.903627
25/11/2022,2562.616344,2757.804243,3190.14253
26/11/2022,2565.790063,2757.112293,3190.546273
27/11/2022,2561.793008,2756.477107,3192.573821
28/11/2022,2566.402308,2754.835574,3186.89941
29/11/2022,2570.329526,2754.955335,3190.416348
30/11/2022,2570.354579,2753.816177,3193.572585
01/12/2022,2570.467591,2755.155138,3198.893233
02/12/2022,2577.066778,2758.475613,3205.775313
03/12/2022,2575.617857,2764.826427,3209.885861
04/12/2022,2576.808157,2770.584361,3205.01264
05/12/2022,2582.245855,2775.100271,3210.299851
06/12/2022,2583.650259,2778.581484,3216.788786
07/12/2022,2586.197659,2779.416123,3219.777601
08/12/2022,2587.361203,2780.344277,3219.918112
09/12/2022,2579.842555,2782.007323,3217.725333
10/12/2022,2582.680518,2780.441668,3212.242877
11/12/2022,2582.510752,2780.154136,3217.441357
12/12/2022,2588.252634,2779.231621,3221.694291
13/12/2022,2592.20878,2782.945468,3222.230693
14/12/2022,2592.860243,2783.763601,3228.578181
15/12/2022,2599.674843,2782.355796,3227.836867
16/12/2022,2600.354986,2785.143699,3232.543852
17/12/2022,2605.480096,2784.102975,3236.333383
18/12/2022,2606.432573,2782.064769,3239.432021
19/12/2022,2600.252312,2777.627663,3247.426914
20/12/2022,2604.594322,2773.906054,3244.865086
21/12/2022,2607.47717,2773.220247,3243.613445
22/12/2022,2604.198015,2775.04683,3244.852657
23/12/2022,2604.635289,2772.701762,3242.475564
24/12/2022,2605.793431,2772.268356,3247.265836
25/12/2022,2599.368892,2771.524746,3245.596182
26/12/2022,2606.596699,2767.495813,3239.836087
27/12/2022,2612.537532,2770.282097,3242.485953
28/12/2022,2615.186678,2777.771965,3241.206393
29/12/2022,2618.122426,2783.757225,3241.081121
30/12/2022,2618.305671,2785.257781,3243.355836
31/12/2022,2613.681263,2784.146233,3240.403337
01/01/2023,2615.63867,2780.166057,3234.611448
02/01/2023,2608.48738,2784.858365,3235.297267
03/01/2023,2612.526393,2781.33259,3228.422287
04/01/2023,2616.231568,2782.992128,3229.87743
05/01/2023,2616.579776,2781.377983,3230.084545
06/01/2023,2615.110202,2776.185465,3225.53677
07/01/2023,2619.575226,2779.320012,3229.057288
08/01/2023,2611.587381,2781.213591,3231.688862
09/01/2023,2622.301622,2775.300625,3225.047497
10/01/2023,2619.392839,2780.528086,3231.288563
11/01/2023,2622.032632,2779.337727,3231.137756
12/01/2023,2622.335181,2776.793908,3232.323215
13/01/2023,2623.712024,2773.912155,3231.00889
14/01/2023,2628.499057,2767.878838,3232.327683
15/01/2023,2635.348957,2771.159733,3238.335578
16/01/2023,2637.905129,2777.400936,3242.243333
17/01/2023,2637.716216,2782.12944,3250.079117
18/01/2023,2629.784579,2782.088151,3238.15332
19/01/2023,2629.377082,2773.257488,3236.110957
20/01/2023,2626.599134,2767.25143,3234.095711
21/01/2023,2628.00011,2767.010413,3232.743337
22/01/2023,2625.424279,2768.86283,3232.503998
23/01/2023,2626.183787,2770.98568,3234.267699
24/01/2023,2629.583921,2771.031668,3228.124659
25/01/2023,2623.432766,2770.361183,3221.310626
26/01/2023,2625.400367,2766.708217,3217.163212
27/01/2023,2628.556949,2769.786524,3216.671495
28/01/2023,2627.551881,2771.028679,3216.998311
29/01/2023,2634.708084,2768.91443,3214.626446
30/01/2023,2638.711143,2774.715292,3222.228639
31/01/2023,2644.837741,2780.230821,3224.136744
01/02/2023,2644.534582,2786.306217,3237.157647
02/02/2023,2640.421844,2787.674694,3239.468637
03/02/2023,2640.265272,2785.734109,3233.058204
04/02/2023,2636.810468,2785.716057,3232.925895
05/02/2023,2642.630341,2784.890444,3227.620165
06/02/2023,2647.653247,2792.156228,3229.208358
07/02/2023,2651.655656,2791.859118,3235.598956
08/02/2023,2654.844121,2793.592193,3234.506689
09/02/2023,2661.773331,2796.076398,3237.402433
