time,Skytech Microelectronics Ltd.,Silicon Innovations Corporation,NexGen Microsystems GmbH
04/08/2021,2005.607648,2281.771696,2102.057981
05/08/2021,2020.606697,2273.571343,2089.107488
06/08/2021,2025.110659,2285.496692,2095.357377
07/08/2021,2033.983553,2290.337474,2090.183182
08/08/2021,2028.267102,2295.070636,2098.556323
09/08/2021,2025.490594,2292.284643,2099.969118
10/08/2021,2028.360547,2291.347705,2099.84789
11/08/2021,2039.439983,2293.272542,2106.861768
12/08/2021,2030.813858,2306.026869,2113.603477
13/08/2021,2016.125071,2303.772175,2110.194772
14/08/2021,2016.573725,2298.292279,2098.933935
15/08/2021,2004.640914,2304.590561,2099.339507
16/08/2021,2017.345446,2294.89844,2094.74046
17/08/2021,2015.618682,2303.304261,2108.744793
18/08/2021,2001.260241,2302.535933,2106.567914
19/08/2021,1987.65555,2294.156564,2099.874906
20/08/2021,1989.750726,2287.068254,2095.080435
21/08/2021,2003.50946,2289.588268,2100.441878
22/08/2021,2012.139763,2302.01087,2105.6653
23/08/2021,2002.967972,2309.436744,2112.246363
24/08/2021,2012.974201,2305.164806,2104.049875
25/08/2021,2015.090636,2309.98319,2107.434087
26/08/2021,2017.293608,2310.518195,2105.647137
27/08/2021,2028.211026,2315.508976,2110.120953
28/08/2021,2028.510661,2322.758993,2116.064505
29/08/2021,2025.556579,2326.711559,2118.301162
30/08/2021,2025.195624,2326.510633,2111.875761
31/08/2021,2011.197711,2325.426657,2114.208256
01/09/2021,2009.493932,2312.03794,2104.857634
02/09/2021,2007.967251,2312.16913,2104.237609
03/09/2021,2012.066539,2313.684529,2104.241357
04/09/2021,2008.286486,2315.430274,2109.010847
05/09/2021,2008.221958,2317.673513,2106.173646
06/09/2021,1999.745302,2323.679809,2104.508902
07/09/2021,2009.207761,2319.391997,2101.948878
08/09/2021,2009.298475,2324.552736,2103.374522
09/09/2021,2012.788963,2326.684683,2101.885821
10/09/2021,2009.418407,2333.198119,2104.476718
11/09/2021,2015.826626,2331.432343,2098.556933
12/09/2021,2016.918213,2335.491147,2103.221429
13/09/2021,2015.969712,2335.77377,2103.07441
14/09/2021,2018.727913,2335.670561,2100.276433
15/09/2021,2021.803171,2334.475062,2103.606649
16/09/2021,2000.926249,2331.507005,2106.453276
17/09/2021,1999.550717,2319.884159,2092.427424
18/09/2021,2004.393326,2322.040792,2096.562681
19/09/2021,2033.991609,2331.095154,2099.260717
20/09/2021,2032.205841,2348.244341,2117.200465
21/09/2021,2043.047511,2351.042502,2113.456163
22/09/2021,2031.558938,2359.453157,2123.897859
23/09/2021,2025.745568,2350.251254,2109.405479
24/09/2021,2029.588369,2346.809978,2104.217429
25/09/2021,2020.10137,2352.848108,2106.14998
26/09/2021,2017.941871,2347.946029,2098.778484
27/09/2021,2007.28393,2349.557958,2094.994967
28/09/2021,2001.390085,2345.424604,2085.109643
29/09/2021,1991.332237,2341.224632,2085.235613
30/09/2021,2006.974066,2330.194774,2083.961251
01/10/2021,1996.04801,2340.929443,2098.088997
02/10/2021,2001.152336,2339.556753,2088.896294
03/10/2021,1996.047169,2340.751075,2094.491536
04/10/2021,2004.552219,2334.347971,2096.97751
05/10/2021,2003.098963,2337.925671,2098.61417
06/10/2021,2010.731421,2340.434767,2100.293864
07/10/2021,2012.796019,2344.318639,2109.307656
08/10/2021,2002.875016,2350.047029,2110.650541
09/10/2021,2016.337217,2346.518968,2106.39344
10/10/2021,2010.40184,2352.299127,2116.172403
11/10/2021,2025.466284,2346.772153,2110.833182
12/10/2021,2021.992036,2354.464539,2120.682762
13/10/2021,2021.301497,2356.845745,2118.712822
14/10/2021,2016.781724,2355.24823,2119.262664
15/10/2021,2004.868949,2355.519219,2117.49195
16/10/2021,2002.606921,2355.181505,2111.590051
17/10/2021,1999.040617,2355.050946,2108.647789
18/10/2021,2013.320591,2348.748367,2107.529644
19/10/2021,2015.618469,2356.840186,2121.239143
20/10/2021,1999.8251,2355.49636,2123.290081
21/10/2021,2007.722923,2347.981291,2115.511745
22/10/2021,1997.818879,2356.389369,2123.664167
23/10/2021,2015.586878,2353.26064,2115.853283
24/10/2021,2012.711425,2368.342377,2128.479828
25/10/2021,1999.49979,2364.172548,2124.898882
26/10/2021,2009.062501,2356.049192,2118.661007
27/10/2021,2001.54681,2359.926152,2129.184531
28/10/2021,2012.323376,2357.017691,2120.058499
29/10/2021,2003.570357,2363.443594,2134.807683
30/10/2021,1997.569742,2353.898432,2127.742815
31/10/2021,2000.753502,2351.101844,2123.890211
01/11/2021,1990.034331,2353.256402,2126.36979
02/11/2021,1966.869145,2348.391955,2117.14193
03/11/2021,1971.037008,2329.348955,2100.328819
04/11/2021,1985.249796,2330.529802,2103.843282
05/11/2021,1992.336037,2341.669377,2113.982612
06/11/2021,1988.912827,2347.989682,2117.945964
07/11/2021,1991.049065,2345.243297,2112.349414
08/11/2021,1986.192773,2347.186475,2106.062574
09/11/2021,1973.636065,2342.880978,2103.722244
10/11/2021,1948.256216,2338.957533,2094.364583
11/11/2021,1942.313809,2318.695467,2072.785287
12/11/2021,1934.832244,2315.974601,2067.052318
13/11/2021,1939.6626,2305.333627,2058.437389
14/11/2021,1936.397205,2308.047056,2061.166348
15/11/2021,1926.337364,2301.365559,2061.911981
16/11/2021,1927.498833,2293.649667,2054.598616
17/11/2021,1935.85402,2294.887284,2049.59856
18/11/2021,1933.417219,2301.590369,2053.136403
19/11/2021,1931.715234,2300.445513,2050.591181
20/11/2021,1924.053767,2299.15263,2051.729532
21/11/2021,1918.336579,2297.18027,2045.677879
22/11/2021,1919.298765,2298.322037,2046.903983
23/11/2021,1917.206689,2296.252074,2042.815697
24/11/2021,1916.531933,2293.157525,2042.551578
25/11/2021,1915.166072,2296.14766,2038.773433
26/11/2021,1912.036944,2296.534865,2041.000042
27/11/2021,1915.68341,2292.097944,2038.694956
28/11/2021,1907.453731,2293.295408,2044.122445
29/11/2021,1909.930366,2287.282744,2036.406327
30/11/2021,1898.507278,2288.623299,2039.894938
01/12/2021,1899.182717,2282.229592,2025.734227
02/12/2021,1881.275803,2291.102136,2025.981213
03/12/2021,1895.587994,2277.296085,2012.272742
04/12/2021,1878.807304,2288.019141,2022.121573
05/12/2021,1879.2408,2279.318953,2011.900264
06/12/2021,1886.618859,2278.561157,2008.751943
07/12/2021,1881.715346,2279.491146,2019.071943
08/12/2021,1875.117393,2271.852585,2014.764553
09/12/2021,1886.689923,2269.561194,2008.766928
10/12/2021,1901.888022,2270.662464,2009.102499
11/12/2021,1902.297926,2282.014496,2020.939752
12/12/2021,1916.847637,2282.186764,2020.329553
13/12/2021,1923.459745,2296.110299,2025.235333
14/12/2021,1928.381312,2304.492267,2026.873452
15/12/2021,1933.419304,2309.19596,2032.4455
16/12/2021,1930.404871,2316.229863,2033.606157
17/12/2021,1925.25929,2311.735995,2031.76806
18/12/2021,1927.070814,2312.383939,2026.797194
19/12/2021,1923.605178,2319.261491,2022.156365
20/12/2021,1920.072142,2321.887735,2022.005924
21/12/2021,1909.819024,2322.604853,2023.054785
22/12/2021,1902.203156,2316.381548,2023.040203
23/12/2021,1909.820111,2305.536804,2020.709669
24/12/2021,1927.175358,2315.743052,2028.924446
25/12/2021,1944.092298,2323.248441,2036.761922
26/12/2021,1930.108211,2332.408142,2049.490044
27/12/2021,1926.211132,2325.039234,2038.336786
28/12/2021,1935.032764,2320.940692,2035.484155
29/12/2021,1941.751358,2324.700323,2043.097531
30/12/2021,1934.004752,2329.554524,2048.000272
31/12/2021,1935.843594,2322.094282,2046.158202
01/01/2022,1932.460673,2325.686024,2047.316681
02/01/2022,1936.603327,2323.73587,2040.27777
03/01/2022,1942.420712,2320.853063,2047.840826
04/01/2022,1937.573438,2322.768926,2057.153615
05/01/2022,1937.036554,2319.701782,2053.662303
06/01/2022,1930.19393,2322.213742,2052.78355
07/01/2022,1925.111877,2314.345685,2048.260855
08/01/2022,1927.650088,2309.630508,2040.032697
09/01/2022,1917.052009,2310.660403,2043.56144
10/01/2022,1920.28068,2304.934578,2033.50633
11/01/2022,1921.061884,2307.447761,2029.363472
12/01/2022,1921.826583,2311.876046,2028.997007
13/01/2022,1927.673329,2311.657547,2031.425395
14/01/2022,1937.033288,2314.915045,2039.317677
15/01/2022,1935.756612,2319.074046,2048.156839
16/01/2022,1933.653754,2314.490824,2048.464144
17/01/2022,1927.896013,2311.228278,2050.846952
18/01/2022,1918.201395,2309.776734,2052.585564
19/01/2022,1923.998994,2304.342486,2043.162236
20/01/2022,1929.397778,2312.464315,2044.695126
21/01/2022,1915.631084,2315.503639,2047.995053
22/01/2022,1915.445393,2303.61575,2039.230078
23/01/2022,1913.764654,2299.928709,2041.986711
24/01/2022,1908.868802,2303.748583,2040.915874
25/01/2022,1927.41962,2299.119983,2033.482558
26/01/2022,1918.682499,2310.063512,2045.108511
27/01/2022,1937.700142,2309.69431,2034.429046
28/01/2022,1926.338553,2320.891228,2049.74302
29/01/2022,1918.27667,2306.855555,2041.141331
30/01/2022,1920.90858,2301.629947,2032.899796
31/01/2022,1938.837445,2301.722587,2039.128836
01/02/2022,1942.082073,2314.455958,2050.277347
02/02/2022,1935.166143,2313.706618,2049.846825
03/02/2022,1922.003169,2307.539312,2043.908963
04/02/2022,1917.213789,2296.341684,2036.683656
05/02/2022,1908.143113,2295.286422,2033.041881
06/02/2022,1917.372568,2294.924748,2025.149776
07/02/2022,1914.143116,2298.272893,2032.041037
08/02/2022,1923.48152,2298.403001,2030.41879
09/02/2022,1932.786529,2306.28818,2037.433176
10/02/2022,1935.967436,2311.334375,2040.502983
11/02/2022,1939.318924,2311.694944,2043.150254
12/02/2022,1945.649391,2311.151701,2043.996911
13/02/2022,1938.138514,2309.316091,2045.988864
14/02/2022,1935.274408,2307.818345,2047.098955
15/02/2022,1936.414399,2300.389702,2044.592731
16/02/2022,1932.79029,2302.207059,2050.522081
17/02/2022,1940.739852,2295.204061,2047.564453
18/02/2022,1941.41666,2298.622439,2052.100593
19/02/2022,1921.4218,2298.663099,2045.590029
20/02/2022,1914.175013,2287.317716,2032.259441
21/02/2022,1912.435959,2282.603724,2032.346084
22/02/2022,1904.19245,2283.067795,2024.730936
23/02/2022,1917.835265,2280.464083,2021.657801
24/02/2022,1908.900898,2288.301601,2029.768082
25/02/2022,1921.347938,2277.508429,2019.785365
26/02/2022,1927.703631,2287.546653,2029.676937
27/02/2022,1929.491368,2292.243585,2034.594086
28/02/2022,1943.64621,2289.601413,2033.396803
01/03/2022,1930.550511,2296.366901,2043.432012
02/03/2022,1929.4718,2291.525241,2038.390666
03/03/2022,1923.035332,2290.014436,2041.246804
04/03/2022,1907.007711,2276.892719,2037.875745
05/03/2022,1914.91639,2270.369717,2024.665413
06/03/2022,1921.94481,2272.962282,2028.27421
07/03/2022,1926.575991,2278.596961,2029.869157
08/03/2022,1929.015247,2282.656208,2036.033156
09/03/2022,1943.114904,2282.167736,2035.882987
10/03/2022,1939.826316,2293.393535,2046.837547
11/03/2022,1916.063517,2283.996677,2043.703288
12/03/2022,1922.516789,2263.730866,2029.090591
13/03/2022,1930.943233,2269.802083,2033.23162
14/03/2022,1922.709329,2275.862918,2036.229844
15/03/2022,1913.910282,2271.277983,2034.148494
16/03/2022,1918.884072,2268.264111,2028.591789
17/03/2022,1916.303824,2277.566187,2033.771259
18/03/2022,1927.439366,2269.626643,2026.834711
19/03/2022,1913.439927,2275.097833,2031.946757
20/03/2022,1915.879467,2269.852258,2020.266771
21/03/2022,1904.056563,2273.50821,2025.833557
22/03/2022,1909.796492,2268.406364,2013.314527
23/03/2022,1889.943772,2274.717753,2018.276962
24/03/2022,1910.581461,2260.610375,2009.385874
25/03/2022,1914.180684,2270.523096,2023.701856
26/03/2022,1920.452076,2270.501092,2022.227565
27/03/2022,1916.685552,2275.769984,2026.547008
28/03/2022,1920.435124,2273.09142,2023.958365
29/03/2022,1917.118065,2274.705613,2028.810566
30/03/2022,1913.86053,2269.36577,2031.692344
31/03/2022,1904.685443,2270.764823,2028.314034
01/04/2022,1930.132028,2263.283473,2026.547544
02/04/2022,1927.403282,2278.268207,2045.00597
03/04/2022,1935.32141,2276.219495,2052.101983
04/04/2022,1939.900699,2281.987779,2052.518264
05/04/2022,1938.525269,2286.207488,2054.543835
06/04/2022,1936.176597,2286.978749,2053.191681
07/04/2022,1936.101891,2287.298221,2054.157495
08/04/2022,1941.717157,2286.364718,2054.537806
09/04/2022,1945.766227,2290.208032,2057.578042
10/04/2022,1941.659431,2295.979004,2057.735999
11/04/2022,1929.746851,2292.7867,2058.700712
12/04/2022,1932.999198,2285.794946,2049.964794
13/04/2022,1930.785678,2285.599715,2045.945857
14/04/2022,1933.11372,2282.068923,2037.834639
15/04/2022,1944.675021,2283.13868,2041.62226
16/04/2022,1942.632258,2293.022275,2047.030772
17/04/2022,1958.486371,2293.018547,2050.939586
18/04/2022,1962.034708,2303.392899,2065.817985
19/04/2022,1955.407478,2303.742135,2062.678254
20/04/2022,1977.686511,2302.107494,2055.572636
21/04/2022,1981.287961,2319.121056,2064.083141
22/04/2022,1967.51349,2321.73101,2065.963221
23/04/2022,1982.079925,2313.088729,2057.795976
24/04/2022,1988.122465,2321.755461,2065.25512
25/04/2022,1990.046238,2324.152908,2068.333428
26/04/2022,2014.683713,2322.193146,2068.94318
27/04/2022,2006.465395,2337.344123,2083.76866
28/04/2022,2015.426832,2329.460909,2071.480207
29/04/2022,2012.635058,2337.00775,2081.784051
30/04/2022,2004.489916,2335.592552,2075.605782
01/05/2022,2014.446765,2331.70662,2064.559723
02/05/2022,2023.685709,2340.652007,2073.485855
03/05/2022,2023.819854,2347.562886,2081.349547
04/05/2022,2030.276696,2348.264588,2076.811761
05/05/2022,2028.662083,2355.114715,2080.683564
06/05/2022,2028.101048,2348.445178,2078.152918
07/05/2022,2032.657055,2351.485061,2074.196438
08/05/2022,2018.400802,2359.453399,2071.852862
09/05/2022,2016.258805,2349.091153,2061.954199
10/05/2022,2019.536208,2350.725491,2059.322742
11/05/2022,2007.066923,2356.510565,2060.752321
12/05/2022,1999.114207,2349.264315,2051.774288
13/05/2022,2004.387398,2349.082058,2046.761947
14/05/2022,1986.991551,2351.485081,2049.08951
15/05/2022,1995.879304,2349.064219,2035.734788
16/05/2022,1999.490077,2358.686769,2045.56593
17/05/2022,1984.090684,2363.495962,2046.204693
18/05/2022,1991.772079,2357.243754,2038.736107
19/05/2022,1973.295815,2359.662857,2044.974981
20/05/2022,1970.233121,2348.108864,2034.428667
21/05/2022,1974.610397,2343.39583,2034.329576
22/05/2022,1973.469847,2349.812302,2037.036196
23/05/2022,1971.745714,2348.226723,2036.586534
24/05/2022,1974.275329,2348.736657,2034.062706
25/05/2022,1983.446514,2349.407542,2041.200733
26/05/2022,1977.987812,2350.743808,2043.61607
27/05/2022,1966.344233,2347.764302,2034.663569
28/05/2022,1951.081432,2341.449862,2029.526384
29/05/2022,1959.254306,2330.322161,2024.371641
30/05/2022,1952.122278,2335.341361,2029.434131
31/05/2022,1962.098292,2330.066906,2025.138981
01/06/2022,1954.995823,2334.550826,2031.013497
02/06/2022,1958.504998,2339.286525,2028.80404
03/06/2022,1965.368517,2340.261553,2029.957764
04/06/2022,1963.699192,2342.91155,2038.291045
05/06/2022,1968.855354,2345.825102,2036.362978
06/06/2022,1944.546143,2348.223241,2040.880638
07/06/2022,1945.505189,2329.85427,2028.802883
08/06/2022,1950.005918,2331.733044,2035.265593
09/06/2022,1957.483997,2332.605313,2046.197262
10/06/2022,1964.700375,2338.1227,2055.520299
11/06/2022,1971.386181,2342.220611,2063.726017
12/06/2022,1975.93592,2349.729195,2069.485588
13/06/2022,1962.310361,2353.003128,2076.230095
14/06/2022,1950.89336,2348.491956,2068.360369
15/06/2022,1949.388772,2342.758106,2059.661866
16/06/2022,1948.786831,2344.431081,2060.318762
17/06/2022,1965.084929,2345.839286,2058.819733
18/06/2022,1949.239649,2355.757178,2071.116847
19/06/2022,1950.041313,2349.089366,2060.996003
20/06/2022,1956.34896,2347.732047,2058.570086
21/06/2022,1956.799968,2353.080415,2066.31869
22/06/2022,1939.81269,2352.463121,2067.466915
23/06/2022,1948.202824,2344.252928,2058.540383
24/06/2022,1958.272318,2352.880475,2063.981707
25/06/2022,1954.444622,2359.174473,2071.501744
26/06/2022,1956.331751,2357.412725,2070.577855
27/06/2022,1950.624566,2360.889349,2071.200329
28/06/2022,1944.327194,2352.9119,2071.117793
29/06/2022,1956.038001,2346.34499,2067.929016
30/06/2022,1933.725697,2352.348975,2077.517588
01/07/2022,1934.384346,2343.466895,2061.33675
02/07/2022,1931.079583,2341.945231,2062.03772
03/07/2022,1930.511126,2336.719568,2059.357941
04/07/2022,1942.088414,2334.723314,2057.885096
05/07/2022,1934.61239,2341.952295,2069.187578
06/07/2022,1929.182963,2336.783876,2067.396873
07/07/2022,1930.647955,2332.138893,2059.530755
08/07/2022,1942.169031,2331.880042,2058.416974
09/07/2022,1935.560234,2345.334416,2061.695795
10/07/2022,1932.763068,2343.938678,2054.850713
11/07/2022,1930.64731,2342.170993,2053.913379
12/07/2022,1929.133764,2337.350507,2054.702182
13/07/2022,1927.61892,2339.959425,2057.876735
14/07/2022,1925.889567,2341.243264,2058.602699
15/07/2022,1930.759654,2340.079539,2061.982137
16/07/2022,1925.330285,2342.068006,2063.395467
17/07/2022,1921.939923,2336.605106,2060.226368
18/07/2022,1922.1322,2334.047943,2060.118356
19/07/2022,1920.755394,2333.141622,2062.538674
20/07/2022,1912.306845,2332.684888,2068.794203
21/07/2022,1923.468393,2328.189406,2064.204387
22/07/2022,1926.269783,2333.282562,2070.112158
23/07/2022,1952.400693,2328.353203,2074.730664
24/07/2022,1950.585607,2341.898442,2090.904844
25/07/2022,1947.603715,2337.861736,2088.577787
26/07/2022,1944.72839,2335.061715,2092.326404
27/07/2022,1951.860411,2334.117412,2090.913725
28/07/2022,1958.323658,2335.966252,2099.914363
29/07/2022,1944.731831,2344.230569,2102.790015
30/07/2022,1935.246401,2339.208904,2098.651052
31/07/2022,1927.030032,2334.005601,2092.522297
01/08/2022,1928.352028,2334.06159,2084.873068
02/08/2022,1944.172142,2338.458482,2085.054181
03/08/2022,1949.69556,2347.994602,2094.894236
04/08/2022,1947.957659,2353.946703,2100.596349
05/08/2022,1934.439187,2355.755189,2096.511109
06/08/2022,1937.421177,2345.82528,2088.830823
07/08/2022,1925.603795,2346.559508,2089.320568
08/08/2022,1919.577852,2340.595765,2084.963936
09/08/2022,1908.578226,2332.603091,2080.452451
10/08/2022,1915.157368,2323.530585,2069.409592
11/08/2022,1919.231961,2329.857274,2074.259151
12/08/2022,1931.811993,2334.56257,2076.210105
13/08/2022,1925.303447,2344.135195,2082.481243
14/08/2022,1922.952054,2340.006259,2075.098901
15/08/2022,1931.524994,2337.458788,2069.435201
16/08/2022,1947.808699,2348.996718,2077.916801
17/08/2022,1963.880543,2363.972435,2086.526014
18/08/2022,1962.045807,2372.159285,2095.610082
19/08/2022,1974.190768,2368.827074,2088.006513
20/08/2022,1983.022259,2381.663797,2099.431387
21/08/2022,1985.822522,2386.720477,2101.850921
22/08/2022,1982.901367,2390.246157,2103.182459
23/08/2022,1985.976822,2384.510064,2101.769577
24/08/2022,1988.562383,2391.52489,2102.914093
25/08/2022,1979.246039,2394.837057,2106.275652
26/08/2022,1990.509506,2392.238001,2103.034711
27/08/2022,1987.568614,2407.517184,2111.881887
28/08/2022,1989.283903,2407.276924,2116.903484
29/08/2022,1995.232206,2407.331593,2115.818567
30/08/2022,1998.125686,2408.672911,2117.851411
31/08/2022,1998.658567,2405.065019,2117.057165
01/09/2022,1994.105886,2408.775437,2116.689846
02/09/2022,1982.26628,2405.508329,2116.309547
03/09/2022,1976.276761,2401.202329,2105.810534
04/09/2022,1980.241577,2396.392005,2099.933663
05/09/2022,1984.215001,2402.86722,2101.947366
06/09/2022,1987.359096,2410.293099,2108.231394
07/09/2022,1997.291496,2412.456038,2114.21513
08/09/2022,1986.182174,2420.091988,2116.109614
09/09/2022,1997.954621,2413.285368,2111.364447
10/09/2022,2002.782546,2429.11567,2118.888211
11/09/2022,2016.194506,2428.36687,2126.220499
12/09/2022,2008.699173,2439.701286,2138.005957
13/09/2022,2007.29487,2433.465408,2135.486017
14/09/2022,2016.738849,2433.656483,2134.095795
15/09/2022,2019.838623,2443.599653,2139.341033
16/09/2022,2027.8086,2450.901302,2145.727989
17/09/2022,2030.454711,2450.104614,2155.336864
18/09/2022,2032.957155,2455.231621,2152.103315
19/09/2022,2040.921384,2456.468974,2148.539483
20/09/2022,2029.815934,2461.330936,2154.460047
21/09/2022,2025.39158,2453.669594,2141.330345
22/09/2022,2029.213592,2454.649024,2132.853629
23/09/2022,2033.880569,2457.876388,2132.281818
24/09/2022,2030.487789,2459.484036,2135.02127
25/09/2022,2031.021756,2453.753352,2129.732507
26/09/2022,2031.514651,2449.70414,2125.824268
27/09/2022,2021.287436,2450.445681,2124.689382
28/09/2022,2022.871999,2444.501363,2121.234529
29/09/2022,2022.709685,2445.519672,2122.861671
30/09/2022,2004.725383,2449.087873,2127.236894
01/10/2022,1990.842085,2435.877744,2117.690525
02/10/2022,1993.948565,2426.851203,2109.839997
03/10/2022,1994.710878,2433.209721,2113.302745
04/10/2022,1978.487858,2434.904558,2116.012272
05/10/2022,1962.206981,2424.079046,2101.060527
06/10/2022,1951.173752,2416.300923,2095.047721
07/10/2022,1952.525454,2411.489623,2088.910276
08/10/2022,1947.403986,2414.382203,2093.40662
09/10/2022,1948.058808,2413.157082,2093.408651
10/10/2022,1947.095091,2413.086935,2095.287245
11/10/2022,1943.573021,2416.748551,2095.576438
12/10/2022,1943.954452,2414.003439,2094.54465
13/10/2022,1952.973423,2410.32047,2093.79599
14/10/2022,1958.232096,2416.113264,2102.940911
15/10/2022,1962.730613,2419.959642,2103.252611
16/10/2022,1963.47989,2422.981906,2107.116916
17/10/2022,1967.872277,2421.134505,2106.44979
18/10/2022,1964.730889,2425.060544,2113.928002
19/10/2022,1968.835614,2421.65999,2112.068334
20/10/2022,1966.146211,2416.900443,2108.901008
21/10/2022,1977.034551,2413.916317,2108.753994
22/10/2022,1987.432236,2417.749818,2119.669729
23/10/2022,1978.790974,2425.745819,2129.71392
24/10/2022,1964.163071,2424.727251,2128.720989
25/10/2022,1963.196916,2416.070304,2120.471736
26/10/2022,1958.115108,2410.330423,2117.644376
27/10/2022,1968.449388,2413.254991,2106.318475
28/10/2022,1960.891561,2416.913792,2117.1798
29/10/2022,1946.15874,2411.934636,2111.508352
30/10/2022,1954.052432,2402.412279,2101.258457
31/10/2022,1944.693851,2405.297125,2105.560873
01/11/2022,1945.964897,2396.518495,2102.430976
02/11/2022,1958.717053,2398.250508,2099.66194
03/11/2022,1946.044563,2409.561986,2111.316376
04/11/2022,1961.746201,2400.961287,2103.119801
05/11/2022,1959.910073,2415.323117,2117.881058
06/11/2022,1961.197974,2416.31542,2119.288681
07/11/2022,1969.224444,2414.543936,2125.131801
08/11/2022,1956.052527,2417.741428,2136.909197
09/11/2022,1958.164222,2413.393026,2126.998267
10/11/2022,1960.320373,2417.77353,2132.523085
11/11/2022,1960.932893,2414.769394,2131.621948
12/11/2022,1957.360891,2412.666004,2137.080987
13/11/2022,1940.779395,2411.839389,2136.558361
14/11/2022,1943.427307,2402.750284,2125.639016
15/11/2022,1942.179785,2405.524138,2131.021052
16/11/2022,1938.171429,2403.376339,2132.369456
17/11/2022,1926.685962,2406.055298,2128.62544
18/11/2022,1916.729029,2397.892223,2125.307812
19/11/2022,1917.497647,2393.825755,2116.904671
20/11/2022,1908.1725,2394.694204,2120.248022
21/11/2022,1920.074745,2395.002639,2115.438856
22/11/2022,1914.255449,2400.530319,2126.21542
23/11/2022,1917.50314,2400.850037,2116.345606
24/11/2022,1933.412039,2401.521235,2122.244181
25/11/2022,1936.281082,2416.736863,2132.116504
26/11/2022,1941.876747,2419.574737,2130.500651
27/11/2022,1947.286074,2419.818675,2136.501254
28/11/2022,1937.338308,2426.045429,2142.646246
29/11/2022,1942.210048,2417.278511,2140.789964
30/11/2022,1927.953478,2420.065892,2142.784802
01/12/2022,1919.658874,2410.355636,2131.905275
02/12/2022,1907.370596,2404.839336,2127.191859
03/12/2022,1904.862016,2395.299117,2114.958128
04/12/2022,1904.621706,2392.083589,2112.186355
05/12/2022,1898.728147,2390.566567,2112.201344
06/12/2022,1885.801039,2384.68561,2109.22318
07/12/2022,1880.734522,2376.838801,2100.460028
08/12/2022,1883.864838,2369.916991,2102.787615
09/12/2022,1885.478472,2368.018844,2105.399841
10/12/2022,1891.411995,2366.628576,2108.20169
11/12/2022,1893.583833,2372.40552,2108.905082
12/12/2022,1879.068388,2374.066259,2113.447881
13/12/2022,1887.438535,2362.09502,2099.889577
14/12/2022,1894.237245,2365.870946,2105.620917
15/12/2022,1901.13547,2368.875241,2106.846653
16/12/2022,1892.21748,2369.301474,2112.054849
17/12/2022,1889.62386,2358.717557,2101.334681
18/12/2022,1898.633073,2358.430518,2099.177656
19/12/2022,1906.363017,2362.466267,2104.502421
20/12/2022,1908.658834,2370.316199,2111.104142
21/12/2022,1906.754837,2370.226245,2114.960787
22/12/2022,1900.880331,2365.065708,2114.394674
23/12/2022,1907.105242,2357.289926,2105.545301
24/12/2022,1924.653843,2362.881861,2108.36303
25/12/2022,1931.943533,2373.904713,2118.117919
26/12/2022,1931.695321,2376.817843,2122.826184
27/12/2022,1918.399614,2382.307515,2124.520475
28/12/2022,1912.50711,2372.946686,2118.122548
29/12/2022,1907.982945,2365.712957,2113.11005
30/12/2022,1916.896102,2363.620304,2110.376213
31/12/2022,1913.505956,2370.754283,2122.497623
01/01/2023,1918.149347,2371.208261,2125.917762
02/01/2023,1920.869142,2382.409239,2133.344872
03/01/2023,1906.777753,2385.583105,2134.140051
04/01/2023,1910.081603,2378.836784,2126.657505
05/01/2023,1921.304029,2386.134893,2126.952232
06/01/2023,1931.763355,2394.544629,2136.754512
07/01/2023,1934.553267,2403.853692,2147.791426
08/01/2023,1932.295613,2407.478415,2153.317639
09/01/2023,1948.683937,2406.587253,2151.072999
10/01/2023,1947.861647,2421.116058,2163.522039
11/01/2023,1929.707014,2423.374611,2165.811711
12/01/2023,1932.311491,2412.194597,2153.876677
13/01/2023,1943.015258,2412.562238,2156.994506
14/01/2023,1943.258739,2419.832749,2166.298438
15/01/2023,1954.257649,2426.32227,2173.17849
16/01/2023,1968.785934,2439.930894,2180.25694
17/01/2023,1970.662835,2450.806758,2189.969795
18/01/2023,1977.451771,2453.061205,2192.547617
19/01/2023,1982.452032,2460.57204,2197.902572
20/01/2023,1979.740395,2461.234286,2206.734081
21/01/2023,1992.342579,2462.42777,2203.984492
22/01/2023,2000.832225,2468.033983,2215.085405
23/01/2023,2007.032691,2477.896578,2220.649012
24/01/2023,2016.770058,2481.634927,2222.152034
25/01/2023,2005.056109,2485.599315,2229.293012
26/01/2023,1989.51917,2478.01253,2226.20686
27/01/2023,1990.329954,2469.519693,2215.801179
28/01/2023,2010.735707,2473.174559,2214.221558
29/01/2023,2000.615498,2489.706434,2230.938727
30/01/2023,2010.429593,2484.510991,2221.76376
31/01/2023,2013.31903,2486.562951,2231.44378
01/02/2023,2019.839968,2493.034657,2235.293065
02/02/2023,2011.431757,2497.740304,2235.681725
03/02/2023,1998.17798,2485.759289,2228.46317
04/02/2023,2001.712357,2477.98766,2218.211161
05/02/2023,2002.016106,2480.997152,2221.205937
06/02/2023,2018.353558,2480.032872,2219.121737
07/02/2023,2023.450115,2495.302784,2230.712692
08/02/2023,2040.501924,2495.913514,2233.776356
09/02/2023,2056.445634,2505.543512,2245.850511
10/02/2023,2074.065746,2516.879255,2252.955156
11/02/2023,2080.952465,2529.62831,2266.468703
12/02/2023,2085.735068,2532.733499,2267.462777
