time,Rising Sun Aluminum,Fjordlight Aluminum,RhineMetal Aluminum
01/08/2021,1778.959611,2048.096157,1927.76008
02/08/2021,1776.816325,2046.592653,1927.957479
03/08/2021,1774.962725,2043.033394,1927.596041
04/08/2021,1774.775806,2039.023421,1932.038385
05/08/2021,1773.132564,2035.116221,1932.814936
06/08/2021,1772.369156,2036.538405,1932.72074
07/08/2021,1764.524915,2034.398417,1932.326989
08/08/2021,1765.455484,2027.541763,1928.293245
09/08/2021,1764.045327,2031.825514,1932.622141
10/08/2021,1764.120522,2029.797052,1930.691522
11/08/2021,1759.717946,2029.607777,1929.643544
12/08/2021,1755.657618,2025.841232,1925.798001
13/08/2021,1752.863991,2021.755563,1921.246029
14/08/2021,1751.005662,2021.296794,1919.318322
15/08/2021,1751.876461,2016.75613,1914.575356
16/08/2021,1748.140466,2019.655575,1914.883367
17/08/2021,1743.760658,2017.36443,1911.48208
18/08/2021,1743.260695,2019.735257,1907.938637
19/08/2021,1743.565649,2018.935545,1910.697021
20/08/2021,1741.572171,2016.445112,1909.608674
21/08/2021,1740.07355,2012.550899,1904.963979
22/08/2021,1739.492068,2012.27413,1901.317074
23/08/2021,1741.620084,2011.850245,1904.46775
24/08/2021,1739.877836,2013.265789,1906.261395
25/08/2021,1742.685493,2011.62947,1906.683367
26/08/2021,1742.631071,2012.607918,1903.811091
27/08/2021,1744.313817,2011.936846,1904.477287
28/08/2021,1740.898874,2012.93483,1903.85879
29/08/2021,1740.225706,2009.395917,1898.689482
30/08/2021,1741.119186,2007.940124,1898.910689
31/08/2021,1741.208441,2011.705613,1900.917618
01/09/2021,1736.241753,2009.29135,1901.370944
02/09/2021,1734.744681,2004.70623,1897.343124
03/09/2021,1737.280602,2004.431083,1895.987769
04/09/2021,1737.510313,2004.668633,1896.896591
05/09/2021,1736.09096,2006.993158,1897.37714
06/09/2021,1733.012912,2004.789427,1894.387033
07/09/2021,1729.481451,2000.58221,1894.137291
08/09/2021,1726.967517,1996.465069,1890.470424
09/09/2021,1727.164268,1998.039271,1889.075899
10/09/2021,1726.51343,1997.839875,1888.394415
11/09/2021,1728.307969,1999.436046,1884.402406
12/09/2021,1725.758518,2001.832454,1887.795519
13/09/2021,1726.275651,1998.222219,1884.259365
14/09/2021,1726.878816,1996.938918,1886.56666
15/09/2021,1725.833778,1996.571795,1889.129326
16/09/2021,1721.69129,1998.422777,1886.127131
17/09/2021,1721.469378,1997.124994,1883.878692
18/09/2021,1720.900287,2002.250473,1882.610203
19/09/2021,1719.174186,2003.144116,1883.038075
20/09/2021,1713.876401,2001.928959,1885.0355
21/09/2021,1711.10196,1996.677585,1883.005758
22/09/2021,1714.007905,1997.156935,1880.569921
23/09/2021,1710.531776,1999.692014,1878.562066
24/09/2021,1706.560234,1996.93985,1879.726017
25/09/2021,1708.22014,1996.004,1876.816731
26/09/2021,1707.283149,1997.314911,1876.782052
27/09/2021,1705.550266,1997.268095,1872.925014
28/09/2021,1703.534478,1995.90147,1869.737776
29/09/2021,1704.36088,1994.996827,1870.368457
30/09/2021,1705.734268,1993.515525,1871.050297
01/10/2021,1707.868645,1992.20567,1872.305496
02/10/2021,1708.696912,1994.244822,1872.878142
03/10/2021,1706.9489,1994.591199,1869.044101
04/10/2021,1699.622927,1994.389516,1867.481278
05/10/2021,1702.107714,1990.477658,1861.521989
06/10/2021,1700.277613,1991.100821,1859.993876
07/10/2021,1696.952025,1987.957863,1857.601938
08/10/2021,1696.922679,1987.306681,1857.076631
09/10/2021,1694.625275,1985.092413,1854.681483
10/10/2021,1694.561473,1981.357473,1854.590762
11/10/2021,1692.786311,1979.422317,1854.125178
12/10/2021,1693.734191,1979.800777,1851.712162
13/10/2021,1695.879682,1979.790702,1850.383449
14/10/2021,1693.503855,1983.986507,1853.008269
15/10/2021,1691.028528,1981.315781,1850.734629
16/10/2021,1691.015842,1975.521231,1847.190603
17/10/2021,1692.931614,1978.680572,1844.081535
18/10/2021,1690.93462,1982.605103,1842.548218
19/10/2021,1693.487174,1982.290935,1841.073374
20/10/2021,1696.015652,1984.450477,1838.787196
21/10/2021,1692.613501,1984.004001,1842.889843
22/10/2021,1691.647836,1983.591244,1843.95692
23/10/2021,1693.956419,1986.445538,1841.653552
24/10/2021,1696.302804,1990.288237,1841.159625
25/10/2021,1694.056855,1990.786104,1841.351362
26/10/2021,1688.583742,1987.68156,1838.500174
27/10/2021,1686.604576,1982.649167,1832.893283
28/10/2021,1683.511058,1984.946786,1828.155923
29/10/2021,1682.425926,1982.77875,1828.342642
30/10/2021,1680.138383,1984.406026,1827.752367
31/10/2021,1680.22871,1983.851969,1826.79351
01/11/2021,1677.298715,1984.220054,1826.366436
02/11/2021,1674.860589,1981.058889,1823.112667
03/11/2021,1678.475879,1980.571421,1820.277933
04/11/2021,1676.462974,1983.892211,1820.27012
05/11/2021,1679.437901,1984.043622,1816.373082
06/11/2021,1680.878835,1986.180027,1816.179104
07/11/2021,1681.019753,1988.882771,1816.337135
08/11/2021,1680.096077,1987.022621,1816.72822
09/11/2021,1680.507773,1987.182432,1813.661056
10/11/2021,1679.054888,1984.695932,1815.771447
11/11/2021,1677.017704,1982.907753,1814.956606
12/11/2021,1673.289886,1981.414733,1814.700466
13/11/2021,1673.729343,1976.624278,1812.172826
14/11/2021,1674.461939,1975.15082,1811.411334
15/11/2021,1674.59998,1980.418637,1809.77292
16/11/2021,1672.752616,1979.149709,1809.282434
17/11/2021,1672.712902,1978.836545,1805.811113
18/11/2021,1668.853766,1980.043273,1807.699022
19/11/2021,1671.098064,1975.606627,1803.924478
20/11/2021,1667.798532,1976.599007,1802.99745
21/11/2021,1669.404703,1973.554139,1800.503411
22/11/2021,1667.019267,1975.906401,1803.873904
23/11/2021,1667.280554,1974.07294,1803.972108
24/11/2021,1665.974805,1973.025158,1803.718706
25/11/2021,1664.314549,1970.477814,1798.343224
26/11/2021,1659.751908,1971.014832,1797.660606
27/11/2021,1661.307488,1966.03793,1795.988728
28/11/2021,1660.677827,1963.615731,1794.451182
29/11/2021,1659.167172,1965.25062,1792.275254
30/11/2021,1662.572341,1964.148619,1792.069546
01/12/2021,1662.573788,1965.769328,1795.750025
02/12/2021,1658.966787,1965.938607,1798.71437
03/12/2021,1656.561388,1966.122323,1798.064467
04/12/2021,1653.884277,1967.952385,1798.362443
05/12/2021,1655.424364,1965.52513,1794.377927
06/12/2021,1652.949522,1965.962823,1796.705863
07/12/2021,1649.569562,1963.542908,1795.311151
08/12/2021,1648.859409,1961.027059,1794.423792
09/12/2021,1649.465015,1958.427858,1792.781191
10/12/2021,1648.768674,1959.228086,1794.589601
11/12/2021,1649.765644,1958.628484,1791.660489
12/12/2021,1650.186525,1957.501094,1789.064045
13/12/2021,1653.070712,1958.111395,1786.399868
14/12/2021,1648.547545,1959.556609,1787.826992
15/12/2021,1648.252836,1956.921854,1783.236806
16/12/2021,1647.07472,1951.871979,1783.650649
17/12/2021,1646.060653,1950.070273,1782.095695
18/12/2021,1646.032045,1945.370533,1778.775273
19/12/2021,1644.524162,1947.48611,1780.971569
20/12/2021,1646.770783,1947.928442,1778.385305
21/12/2021,1639.65061,1945.970721,1778.475799
22/12/2021,1634.246803,1941.287256,1772.689972
23/12/2021,1628.063835,1936.828607,1767.912993
24/12/2021,1629.670225,1931.407612,1760.063981
25/12/2021,1627.979883,1934.817711,1761.96415
26/12/2021,1629.488588,1932.252936,1759.238146
27/12/2021,1629.256245,1933.865202,1762.142289
28/12/2021,1626.071607,1930.782868,1760.459862
29/12/2021,1624.218344,1927.174465,1759.647624
30/12/2021,1625.394689,1926.113055,1757.460381
31/12/2021,1625.817547,1925.790174,1755.226223
01/01/2022,1629.359058,1925.616951,1756.342019
02/01/2022,1633.85114,1930.379765,1756.041519
03/01/2022,1633.627456,1936.027645,1761.248721
04/01/2022,1632.827387,1934.515454,1762.601426
05/01/2022,1635.71257,1935.195838,1764.364372
06/01/2022,1638.958374,1937.858101,1768.832857
07/01/2022,1640.683061,1940.239379,1767.447467
08/01/2022,1641.385968,1939.174547,1769.649256
09/01/2022,1643.208632,1938.718993,1770.00172
10/01/2022,1645.826517,1938.138678,1767.054656
11/01/2022,1648.128023,1940.244815,1770.783037
12/01/2022,1646.476679,1940.652755,1773.27665
13/01/2022,1649.718191,1938.991848,1771.084204
14/01/2022,1651.298573,1942.585336,1772.655271
15/01/2022,1649.591799,1942.234089,1775.560611
16/01/2022,1648.561017,1943.469189,1773.223145
17/01/2022,1654.123006,1944.475438,1774.269293
18/01/2022,1656.301397,1946.200583,1776.629197
19/01/2022,1654.732184,1947.487466,1777.773348
20/01/2022,1653.697599,1941.596242,1776.752395
21/01/2022,1651.73846,1940.976552,1774.059158
22/01/2022,1649.89819,1939.962703,1772.173702
23/01/2022,1652.383469,1939.049758,1771.106967
24/01/2022,1654.851666,1945.109978,1771.393247
25/01/2022,1652.988772,1947.141738,1773.16504
26/01/2022,1654.436557,1944.867475,1771.589251
27/01/2022,1657.752742,1945.96369,1775.160378
28/01/2022,1660.360056,1949.974299,1774.651107
29/01/2022,1659.503777,1952.148884,1776.109475
30/01/2022,1658.130361,1953.588429,1774.449519
31/01/2022,1659.130487,1954.924806,1778.919677
01/02/2022,1658.612098,1959.423866,1775.61775
02/02/2022,1658.399502,1959.596707,1773.87323
03/02/2022,1663.153369,1956.632776,1771.479628
04/02/2022,1663.621684,1959.930716,1776.918143
05/02/2022,1665.458657,1955.738462,1776.332276
06/02/2022,1666.381385,1954.82229,1776.895332
07/02/2022,1665.691084,1955.420911,1777.737435
08/02/2022,1663.293607,1952.579164,1775.065284
09/02/2022,1659.085598,1953.033189,1773.51051
10/02/2022,1660.209617,1951.536113,1769.016718
11/02/2022,1662.335366,1954.967102,1770.831387
12/02/2022,1662.900113,1956.965755,1771.0807
13/02/2022,1665.610072,1957.824262,1770.569762
14/02/2022,1664.525219,1962.202032,1775.920279
15/02/2022,1672.446892,1967.082033,1776.577554
16/02/2022,1678.540405,1971.995154,1781.789326
17/02/2022,1678.880086,1973.984661,1784.476644
18/02/2022,1683.029954,1973.224624,1787.213345
19/02/2022,1684.243577,1974.427909,1790.511205
20/02/2022,1682.122138,1975.636555,1791.688294
21/02/2022,1681.976353,1970.264594,1791.373855
22/02/2022,1688.023244,1971.407787,1786.551526
23/02/2022,1692.154438,1974.467565,1789.125945
24/02/2022,1687.113009,1974.481958,1793.601348
25/02/2022,1688.275563,1972.224608,1787.719764
26/02/2022,1688.531324,1971.668897,1788.368317
27/02/2022,1688.61339,1973.541522,1791.195925
28/02/2022,1685.992066,1972.790333,1794.877066
01/03/2022,1687.594968,1971.13209,1795.135366
02/03/2022,1692.850189,1972.165172,1793.62857
03/03/2022,1696.638888,1974.397853,1798.628936
04/03/2022,1701.697811,1979.489738,1801.027798
05/03/2022,1698.113877,1985.149431,1805.461446
06/03/2022,1697.170965,1982.451115,1804.990615
07/03/2022,1699.031632,1982.608472,1804.180487
08/03/2022,1697.388648,1984.483153,1809.312553
09/03/2022,1698.382947,1985.921007,1806.508375
10/03/2022,1700.710847,1987.934761,1807.309482
11/03/2022,1701.56075,1994.71551,1809.472017
12/03/2022,1699.275326,1996.678592,1812.189556
13/03/2022,1699.413444,1997.029115,1809.572886
14/03/2022,1699.084283,1998.799845,1806.817774
15/03/2022,1701.425111,1998.043681,1801.993516
16/03/2022,1700.073662,2000.092062,1802.566124
17/03/2022,1700.02897,1999.967169,1799.888758
18/03/2022,1702.561377,1998.192386,1796.201353
19/03/2022,1704.595554,2003.395141,1796.250868
20/03/2022,1702.762902,2006.91358,1796.664156
21/03/2022,1704.299809,2005.405408,1795.46883
22/03/2022,1704.374069,2004.684975,1795.931333
23/03/2022,1704.105778,2004.847961,1795.117886
24/03/2022,1706.237907,2005.993874,1794.209455
25/03/2022,1703.097223,2006.886121,1795.824263
26/03/2022,1701.841729,2004.630973,1794.797092
27/03/2022,1705.903706,2005.115345,1792.585966
28/03/2022,1710.216113,2008.675923,1798.664439
29/03/2022,1712.959203,2011.55529,1802.491174
30/03/2022,1710.288231,2012.941903,1805.06693
31/03/2022,1708.853782,2010.014529,1804.041805
01/04/2022,1714.546107,2010.0365,1803.202142
02/04/2022,1712.302517,2012.542231,1805.93039
03/04/2022,1714.734016,2007.953141,1802.525637
04/04/2022,1715.327699,2008.784791,1803.532995
05/04/2022,1723.429383,2012.669811,1803.326002
06/04/2022,1729.212723,2015.474035,1809.946446
07/04/2022,1730.619218,2017.882448,1817.02338
08/04/2022,1731.360676,2017.754003,1816.749888
09/04/2022,1732.770664,2017.322234,1819.22429
10/04/2022,1734.293706,2017.238761,1821.721495
11/04/2022,1734.580526,2020.006649,1820.054662
12/04/2022,1735.701314,2019.592939,1822.326608
13/04/2022,1731.922887,2022.158565,1826.251651
14/04/2022,1735.112214,2018.472666,1824.452591
15/04/2022,1736.999773,2019.63998,1826.985349
16/04/2022,1736.262265,2020.906745,1829.098947
17/04/2022,1734.447498,2021.181195,1827.716277
18/04/2022,1735.250465,2021.276671,1827.970148
19/04/2022,1732.17563,2019.453745,1830.973667
20/04/2022,1738.223717,2016.335381,1832.021449
21/04/2022,1737.133789,2022.256391,1832.432127
22/04/2022,1739.155611,2022.299853,1833.493116
23/04/2022,1737.386781,2023.356965,1835.855275
24/04/2022,1735.644138,2023.535788,1835.514563
25/04/2022,1736.508665,2021.581913,1833.705139
26/04/2022,1741.466143,2021.171501,1830.578383
27/04/2022,1742.48813,2023.338637,1836.454403
28/04/2022,1747.104593,2027.465723,1835.968081
29/04/2022,1744.709554,2031.636978,1841.208638
30/04/2022,1745.740594,2029.937521,1841.700234
01/05/2022,1746.052007,2029.778882,1839.9068
02/05/2022,1744.906132,2030.41007,1838.271338
03/05/2022,1744.954722,2028.32195,1840.656418
04/05/2022,1745.674923,2029.351773,1838.222555
05/05/2022,1751.044705,2031.717102,1843.536385
06/05/2022,1748.961183,2034.642725,1843.678499
07/05/2022,1749.493126,2030.980696,1843.725782
08/05/2022,1750.405224,2033.241695,1844.441804
09/05/2022,1750.598107,2033.053841,1841.266445
10/05/2022,1750.635827,2035.701454,1842.19719
11/05/2022,1749.606002,2035.143407,1842.693567
12/05/2022,1747.659452,2034.913066,1839.731583
13/05/2022,1752.14124,2033.249734,1839.143785
14/05/2022,1751.753741,2037.526347,1844.311373
15/05/2022,1751.707645,2039.700422,1844.745226
16/05/2022,1753.612414,2037.548649,1839.548101
17/05/2022,1757.716535,2039.032254,1841.817716
18/05/2022,1759.374878,2043.389002,1846.214859
19/05/2022,1763.10011,2043.331369,1847.067398
20/05/2022,1764.183632,2046.574945,1848.536504
21/05/2022,1761.495954,2048.45218,1850.419923
22/05/2022,1763.596257,2048.859544,1847.594174
23/05/2022,1766.421783,2050.386037,1847.589245
24/05/2022,1766.137772,2053.60272,1852.168014
25/05/2022,1763.784014,2052.719183,1850.597208
26/05/2022,1764.92423,2053.38839,1852.29117
27/05/2022,1762.855263,2057.076175,1854.793303
28/05/2022,1760.131484,2055.106534,1856.230203
29/05/2022,1762.636924,2054.334086,1854.381396
30/05/2022,1765.220493,2056.234923,1854.445747
31/05/2022,1765.349277,2056.572579,1860.911003
01/06/2022,1764.89514,2056.809159,1862.582393
02/06/2022,1767.404477,2056.756538,1859.921916
03/06/2022,1768.736582,2060.277557,1863.41657
04/06/2022,1771.640798,2062.411032,1865.054539
05/06/2022,1775.573097,2063.952387,1869.835901
06/06/2022,1776.236547,2069.305918,1877.563091
07/06/2022,1776.407805,2070.340941,1877.791836
08/06/2022,1779.350731,2073.039167,1880.151091
09/06/2022,1781.407958,2074.823038,1879.989194
10/06/2022,1780.614123,2077.13245,1877.561133
11/06/2022,1777.805874,2078.450096,1880.304607
12/06/2022,1778.684001,2076.900835,1878.106982
13/06/2022,1778.596548,2078.480947,1879.694406
14/06/2022,1784.522308,2080.025717,1878.797318
15/06/2022,1789.283211,2084.605269,1881.728465
16/06/2022,1786.310161,2086.821624,1884.822531
17/06/2022,1787.464723,2088.016819,1885.488936
18/06/2022,1787.63295,2087.067595,1887.929117
19/06/2022,1785.926001,2088.838021,1890.141861
20/06/2022,1786.527237,2084.57693,1888.879107
21/06/2022,1787.596585,2082.195711,1891.482673
22/06/2022,1788.754937,2085.327468,1893.163991
23/06/2022,1787.232014,2088.472601,1893.260506
24/06/2022,1787.527013,2088.360648,1890.813646
25/06/2022,1790.605656,2087.422185,1892.152433
26/06/2022,1791.661256,2091.826757,1892.233792
27/06/2022,1791.194766,2091.229116,1893.595941
28/06/2022,1790.342345,2092.467947,1892.264494
29/06/2022,1792.778355,2096.080039,1890.513227
30/06/2022,1795.872856,2096.938036,1889.901671
01/07/2022,1795.23493,2095.75624,1891.73246
02/07/2022,1797.361799,2092.453875,1889.895434
03/07/2022,1796.97144,2089.411457,1892.653191
04/07/2022,1801.427991,2093.20385,1895.137982
05/07/2022,1801.199108,2094.382637,1897.004039
06/07/2022,1797.61698,2091.308468,1897.74701
07/07/2022,1794.196341,2089.514888,1896.009919
08/07/2022,1793.543391,2086.56409,1892.175586
09/07/2022,1792.717315,2084.973587,1892.436113
10/07/2022,1786.51748,2084.633662,1890.519208
11/07/2022,1786.18948,2082.141515,1887.111893
12/07/2022,1779.357301,2082.353503,1887.208479
13/07/2022,1775.712219,2076.474255,1884.980125
14/07/2022,1778.670693,2073.584047,1879.800979
15/07/2022,1776.390136,2074.291331,1880.745526
16/07/2022,1771.673852,2071.206426,1878.583916
17/07/2022,1768.153779,2070.665247,1874.724599
18/07/2022,1761.705937,2070.955083,1872.950596
19/07/2022,1763.319158,2064.705615,1865.997179
20/07/2022,1759.923589,2065.443482,1864.968485
21/07/2022,1758.855347,2063.901307,1862.279511
22/07/2022,1756.8923,2062.040051,1859.365063
23/07/2022,1760.05328,2063.043898,1857.417747
24/07/2022,1757.661814,2063.915156,1857.772283
25/07/2022,1755.265824,2063.112961,1857.772962
26/07/2022,1749.224329,2060.624933,1855.451572
27/07/2022,1751.146756,2056.654795,1853.780787
28/07/2022,1754.376136,2061.929002,1856.304925
29/07/2022,1754.263251,2059.212462,1859.501684
30/07/2022,1753.987747,2059.115491,1864.340225
31/07/2022,1754.694948,2056.710785,1866.225345
01/08/2022,1752.090879,2054.767521,1867.386474
02/08/2022,1751.459367,2054.627347,1865.218469
03/08/2022,1748.693139,2053.39065,1865.500033
04/08/2022,1745.943606,2049.718217,1861.457953
05/08/2022,1745.865473,2046.761269,1861.098209
06/08/2022,1742.998113,2047.022312,1864.837217
07/08/2022,1737.976584,2042.666209,1865.701718
08/08/2022,1734.917949,2038.058111,1861.686097
09/08/2022,1734.64822,2035.137281,1856.725042
10/08/2022,1734.520134,2033.003848,1855.528375
11/08/2022,1736.745459,2032.498065,1852.530452
12/08/2022,1736.544253,2031.752865,1850.61407
13/08/2022,1734.860135,2033.128471,1846.388285
14/08/2022,1733.538021,2032.905671,1846.418067
15/08/2022,1729.997251,2030.206759,1843.983088
16/08/2022,1729.665385,2027.456246,1840.539722
17/08/2022,1728.234581,2028.698344,1839.958983
18/08/2022,1728.58432,2026.143582,1841.946566
19/08/2022,1729.667539,2022.278744,1839.877828
20/08/2022,1726.450162,2022.76047,1835.652535
21/08/2022,1727.424573,2016.512004,1837.017136
22/08/2022,1723.210932,2019.766207,1837.528758
23/08/2022,1724.445328,2015.325334,1833.832855
24/08/2022,1723.338392,2014.485987,1831.02341
25/08/2022,1720.234614,2013.540414,1829.527769
26/08/2022,1723.828405,2010.69711,1829.246451
27/08/2022,1721.496677,2012.748897,1830.593453
28/08/2022,1717.643974,2008.731868,1832.5693
29/08/2022,1713.890424,2009.082145,1830.094529
30/08/2022,1712.825054,2007.766032,1826.650382
31/08/2022,1709.493814,2004.21383,1825.121479
01/09/2022,1716.939354,2001.635521,1821.93147
02/09/2022,1716.552213,2004.673984,1823.18356
03/09/2022,1719.626955,2006.582737,1820.96321
04/09/2022,1716.962675,2006.295011,1823.524142
05/09/2022,1715.600422,2005.146085,1819.935609
06/09/2022,1717.354095,2007.0509,1816.96003
07/09/2022,1716.249164,2005.583743,1818.377693
08/09/2022,1711.426749,2003.201649,1820.874575
09/09/2022,1712.063682,1994.895749,1817.893849
10/09/2022,1709.974529,1996.465791,1815.951969
11/09/2022,1710.337557,1992.682221,1814.534533
12/09/2022,1707.427525,1992.397943,1814.014666
13/09/2022,1706.915411,1989.299051,1816.278602
14/09/2022,1703.767286,1991.439319,1811.193183
15/09/2022,1707.408143,1991.308561,1811.888825
16/09/2022,1705.280381,1992.606214,1813.492424
17/09/2022,1706.20113,1988.590835,1807.917055
18/09/2022,1705.444143,1988.283284,1805.573344
19/09/2022,1704.337801,1990.542724,1807.206583
20/09/2022,1702.18466,1988.270304,1807.51669
21/09/2022,1699.548401,1989.931354,1803.999686
22/09/2022,1693.6637,1990.862563,1803.338458
23/09/2022,1690.179033,1985.461836,1798.511252
24/09/2022,1685.361491,1985.528405,1796.051821
25/09/2022,1687.830573,1982.879676,1791.001127
26/09/2022,1685.416713,1983.755411,1792.013217
27/09/2022,1685.711981,1982.902867,1790.923288
28/09/2022,1683.953443,1982.530985,1790.025035
29/09/2022,1687.557308,1981.018874,1785.155665
30/09/2022,1682.985963,1982.989753,1785.954076
01/10/2022,1682.351483,1976.982935,1784.345049
02/10/2022,1684.368782,1971.840957,1782.403463
03/10/2022,1680.957337,1969.935757,1782.303396
04/10/2022,1680.760701,1968.965473,1779.543295
05/10/2022,1678.713257,1967.794253,1779.707276
06/10/2022,1675.515974,1966.382883,1776.885112
07/10/2022,1671.969077,1964.860474,1773.819771
08/10/2022,1675.609391,1961.241527,1768.703856
09/10/2022,1672.396353,1966.15513,1767.990449
10/10/2022,1672.311409,1965.319794,1765.179144
11/10/2022,1671.275053,1963.081903,1767.100769
12/10/2022,1670.050653,1962.16158,1771.045111
13/10/2022,1668.531316,1957.773579,1769.712899
14/10/2022,1667.143307,1956.346511,1770.067978
15/10/2022,1666.516156,1956.285323,1769.232199
16/10/2022,1664.981004,1955.25828,1771.828327
17/10/2022,1666.691453,1956.131649,1769.760937
18/10/2022,1667.29091,1958.009964,1772.214979
19/10/2022,1666.528427,1958.814169,1771.53042
20/10/2022,1666.296065,1957.904552,1769.788156
21/10/2022,1663.283863,1958.418883,1766.106003
22/10/2022,1665.339499,1956.789493,1765.438074
23/10/2022,1664.553301,1957.63699,1763.671369
24/10/2022,1663.284974,1954.859258,1762.732554
25/10/2022,1662.348382,1951.753487,1762.367474
26/10/2022,1662.635241,1948.896356,1760.115747
27/10/2022,1657.860967,1948.92546,1758.662303
28/10/2022,1654.335601,1942.415596,1756.956082
29/10/2022,1657.085312,1941.440323,1753.998919
30/10/2022,1657.328571,1942.909654,1755.235463
31/10/2022,1656.14346,1941.517359,1754.429025
01/11/2022,1660.408457,1938.872084,1749.911401
02/11/2022,1661.461239,1943.51147,1751.381589
03/11/2022,1664.196932,1946.440931,1749.829197
04/11/2022,1659.62189,1947.895223,1748.553788
05/11/2022,1656.03452,1944.875498,1746.133465
06/11/2022,1655.346319,1941.385537,1740.258534
07/11/2022,1656.978101,1939.044157,1736.043333
08/11/2022,1653.676247,1943.334841,1738.350816
09/11/2022,1648.644545,1940.430764,1736.917573
10/11/2022,1647.079469,1936.151867,1736.030939
11/11/2022,1646.39806,1937.780911,1732.677699
12/11/2022,1646.08888,1935.270346,1731.069346
13/11/2022,1644.948099,1934.316395,1727.930572
14/11/2022,1642.357444,1932.057527,1724.806948
15/11/2022,1643.746057,1929.138706,1720.111676
16/11/2022,1642.911492,1931.089726,1719.113301
17/11/2022,1640.057819,1929.747111,1719.0601
18/11/2022,1640.394843,1927.521447,1711.570936
19/11/2022,1641.615636,1927.542957,1712.005427
20/11/2022,1638.728263,1926.587481,1712.548514
21/11/2022,1636.917143,1923.786266,1709.164582
22/11/2022,1634.349871,1922.372571,1708.900528
23/11/2022,1637.242594,1917.956714,1707.706843
24/11/2022,1638.460477,1918.925847,1709.097116
25/11/2022,1636.521901,1920.652297,1710.993958
26/11/2022,1636.461284,1912.983987,1710.239975
27/11/2022,1634.886054,1910.877039,1709.489453
28/11/2022,1632.635068,1910.540182,1706.721074
29/11/2022,1630.785775,1907.280362,1705.675734
30/11/2022,1626.872762,1908.488165,1704.21878
01/12/2022,1620.686851,1902.46397,1700.457556
02/12/2022,1619.764176,1898.274956,1696.972428
03/12/2022,1622.70943,1896.418018,1696.695434
04/12/2022,1622.669779,1897.202767,1699.122943
05/12/2022,1624.580731,1895.102988,1700.792854
06/12/2022,1619.451984,1894.880968,1706.466914
07/12/2022,1622.843244,1893.468647,1701.986082
08/12/2022,1622.2504,1896.928377,1702.660195
09/12/2022,1618.347583,1896.411758,1702.903245
10/12/2022,1619.354193,1891.537393,1698.30709
11/12/2022,1621.033689,1891.956953,1700.964674
12/12/2022,1619.902523,1895.827321,1703.668426
13/12/2022,1614.628082,1896.149017,1704.505728
14/12/2022,1611.333221,1892.396951,1705.025088
15/12/2022,1612.536687,1891.190827,1702.259684
16/12/2022,1608.584091,1887.728313,1703.521826
17/12/2022,1603.86782,1881.542996,1701.405204
18/12/2022,1603.862861,1877.940733,1696.837363
19/12/2022,1604.365481,1874.222079,1697.462273
20/12/2022,1604.74545,1872.489561,1702.44058
21/12/2022,1600.508959,1872.316957,1702.779712
22/12/2022,1601.977445,1871.180413,1698.510688
23/12/2022,1603.38565,1873.609821,1697.2669
24/12/2022,1601.751404,1873.455052,1693.758223
25/12/2022,1604.277902,1870.69849,1693.130428
26/12/2022,1601.865819,1870.609254,1697.506296
27/12/2022,1600.683642,1868.168185,1695.43721
28/12/2022,1602.23708,1864.80644,1692.156655
29/12/2022,1599.480492,1865.517674,1692.07494
30/12/2022,1596.26685,1863.77362,1693.483544
31/12/2022,1597.615624,1858.729579,1686.709091
01/01/2023,1598.984037,1860.889779,1687.948673
02/01/2023,1602.865336,1859.226198,1688.718085
03/01/2023,1601.796842,1861.357237,1694.143153
04/01/2023,1599.168792,1858.493666,1691.912751
05/01/2023,1597.227396,1858.976732,1689.939231
06/01/2023,1594.971419,1860.566986,1693.341171
07/01/2023,1599.137639,1859.724655,1695.66818
08/01/2023,1599.992111,1866.241637,1697.994878
09/01/2023,1598.517843,1870.912753,1699.798385
10/01/2023,1604.304405,1873.741432,1698.489308
11/01/2023,1603.635817,1878.796553,1704.980892
12/01/2023,1607.116517,1877.183735,1705.578719
13/01/2023,1605.098589,1879.423838,1707.978658
14/01/2023,1602.406841,1878.317728,1705.002907
15/01/2023,1603.475525,1879.223632,1702.202567
16/01/2023,1604.080104,1879.946895,1704.25935
17/01/2023,1604.951635,1880.750778,1702.555188
18/01/2023,1605.454715,1882.331052,1706.930095
19/01/2023,1609.016902,1882.233691,1706.849657
20/01/2023,1609.252638,1883.533654,1707.782942
21/01/2023,1606.967508,1882.823381,1710.622057
22/01/2023,1611.60492,1882.25917,1707.755545
23/01/2023,1611.548048,1887.170424,1712.867271
24/01/2023,1611.656482,1887.25415,1711.793042
25/01/2023,1612.480245,1888.683139,1713.182122
26/01/2023,1617.427984,1889.788475,1714.282248
27/01/2023,1619.337204,1889.614268,1717.578282
28/01/2023,1622.973663,1893.105349,1719.155039
29/01/2023,1624.847636,1897.532802,1725.063653
30/01/2023,1625.038798,1900.800136,1728.250989
31/01/2023,1627.657966,1904.589987,1725.027106
01/02/2023,1626.101625,1906.119408,1725.524027
02/02/2023,1628.932922,1904.513178,1728.466064
03/02/2023,1631.239394,1907.142524,1730.210163
04/02/2023,1628.071913,1910.960128,1735.422818
05/02/2023,1629.227435,1912.411038,1735.543646
06/02/2023,1631.230777,1912.247495,1735.487549
07/02/2023,1629.519097,1914.839968,1737.751641
08/02/2023,1629.504662,1911.588259,1740.398286
09/02/2023,1630.033649,1911.865604,1737.999691
